songname,t,headX,headY,headZ,headRotX,headRotY,headRotZ,leftHandX,leftHandY,leftHandZ,leftHandRotX,leftHandRotY,leftHandRotZ,leftHandVelX,leftHandVelY,leftHandVelZ,leftHandAngVelX,leftHandAngVelY,leftHandAngVelZ,rightHandX,rightHandY,rightHandZ,rightHandRotX,rightHandRotY,rightHandRotZ,rightHandVelX,rightHandVelY,rightHandVelZ,rightHandAngVelX,rightHandAngVelY,rightHandAngVelZ

,0,0,0,0,0,0,0,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

,0.02,0,0,0,0,0,0,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

,0.3533334,0.4059393,0.07388043,0.006025837,350.9026,343.8365,359.787,0,0,0,0,0,0,0,0,0,-1.401298E-45,-4.063766E-44,0,0.5535147,0.08434665,0.1632981,346.8656,12.31247,344.948,0.0007451888,-0.002249265,-5.476756E-05,0.001351086,0.0008153052,0.001299597

,0.420042,0.4056766,0.07403219,0.00599222,350.9193,343.8341,359.8089,0,0,0,0,0,0,0,8.898245E-43,-1.61824E-18,-8.926271E-43,0,0,0.5530429,0.08479834,0.1633211,346.8707,12.31966,344.9174,0.000167236,0.0001615185,0.0001397384,-0.0007232894,-0.001966969,-0.002138869

,0.4403988,0.4058208,0.07398772,0.005790041,350.9131,343.8348,359.8069,0,0,0,0,0,0,-1.192841E-19,8.898245E-43,1.159023E-19,-8.898245E-43,1.158921E-19,8.898245E-43,0.5532308,0.08480322,0.1629517,346.8581,12.31531,344.9135,0.001399635,0.0003573073,-0.002716043,0.0008352941,-0.001467214,0.0007876663

,0.4455516,0.4057758,0.07394266,0.005945549,350.9159,343.8401,359.8044,0,0,0,0,0,0,-1.192841E-19,8.898245E-43,1.159023E-19,-8.898245E-43,1.158921E-19,8.898245E-43,0.5533509,0.08478224,0.1632174,346.8713,12.32274,344.9209,0.001473744,0.0006712422,-0.0004872892,0.0003167131,0.001011398,0.001421965

,0.4564787,0.4057693,0.07394361,0.005938099,350.92,343.8416,359.8028,0,0,0,0,0,0,-1.192841E-19,8.898245E-43,1.159023E-19,-8.898245E-43,1.158921E-19,8.898245E-43,0.5530879,0.08482778,0.1631684,346.8705,12.32122,344.9276,0.0004730916,-0.0001200034,-0.0003951771,0.00119227,-0.0002049784,0.00155502

,0.4685453,0.4058301,0.07389212,0.005889819,350.9197,343.8359,359.8068,0,0,0,0,0,0,-1.192841E-19,8.898245E-43,1.159023E-19,-8.898245E-43,1.158921E-19,8.898245E-43,0.5530927,0.08483028,0.1631688,346.8698,12.3151,344.9323,0.0003950868,-1.310873E-05,-0.000255892,0.0008893517,-0.003028904,0.003366708

,0.4825404,0.4058614,0.0739361,0.005863176,350.9182,343.8404,359.8085,0,0,0,0,0,0,-1.192841E-19,8.898245E-43,1.159023E-19,-8.898245E-43,1.158921E-19,8.898245E-43,0.553201,0.08474958,0.1631373,346.8684,12.31499,344.9422,0.0005535135,-0.0002669336,-0.0007047337,0.001766731,-0.001068829,0.007196798

,0.4902436,0.4058912,0.07392383,0.005860851,350.9125,343.8293,359.8134,0,0,0,0,0,0,-1.192841E-19,8.898245E-43,1.159023E-19,-8.898245E-43,1.158921E-19,8.898245E-43,0.5531139,0.08482599,0.1630908,346.8681,12.31665,344.9396,0.000733731,8.918629E-05,-0.00091622,0.001387672,-0.0007539643,0.003865156

,0.499749,0.4059708,0.07384598,0.005903468,350.9048,343.8423,359.7998,0,0,0,0,0,0,-1.192841E-19,8.898245E-43,1.159023E-19,-8.898245E-43,1.158921E-19,8.898245E-43,0.5531402,0.08483446,0.1630759,346.8655,12.32334,344.9355,0.001270458,0.0002873375,-0.001096287,-0.0005647038,0.002232078,0.001303052

