songname,t,headX,headY,headZ,headRotX,headRotY,headRotZ,leftHandX,leftHandY,leftHandZ,leftHandRotX,leftHandRotY,leftHandRotZ,leftHandVelX,leftHandVelY,leftHandVelZ,leftHandAngVelX,leftHandAngVelY,leftHandAngVelZ,rightHandX,rightHandY,rightHandZ,rightHandRotX,rightHandRotY,rightHandRotZ,rightHandVelX,rightHandVelY,rightHandVelZ,rightHandAngVelX,rightHandAngVelY,rightHandAngVelZ

,3.390432,-0.08823466,0.08577752,-0.01663925,351.8111,15.55976,359.6854,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

,3.390432,-0.08827174,0.08595288,-0.01677753,351.8282,15.5703,359.6851,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

,3.410432,-0.08824551,0.08591485,-0.01669995,351.8357,15.56014,359.6787,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

,3.431788,-0.08824563,0.08593678,-0.01667361,351.8263,15.56407,359.6834,0.1930941,0.09066224,0.07398355,346.5419,4.052945,355.7933,-0.003853092,0.003806502,-0.0005763515,-0.0009987195,-0.002850451,0.003101841,0.5097132,0.09057665,0.0890708,346.092,19.6047,347.0194,-0.005473299,0.001730729,-0.0006629783,0.002533873,-0.001116919,0.001592545

,3.45352,-0.08824706,0.08595693,-0.01664563,351.8274,15.57015,359.6786,0.1931249,0.09066331,0.07390386,346.5339,4.055279,355.7832,-0.003056195,0.003190672,-0.001278901,-0.001149695,-0.001095838,-0.001927916,0.509738,0.09068799,0.08902979,346.0891,19.6099,347.0119,-0.004451757,0.002350234,-0.001061886,-2.819892E-05,0.000906299,0.002939084

,3.459098,-0.08826458,0.08596194,-0.01670434,351.8334,15.57342,359.6847,0.1931115,0.09068978,0.07390183,346.5338,4.054569,355.7827,-0.002890711,0.003411456,-0.001141882,-0.001149676,-0.001095833,-0.00192793,0.5097182,0.09070826,0.08904332,346.0914,19.61082,347.0106,-0.004238802,0.002547397,-0.000470199,0.0006124817,0.001177773,0.001230184

,3.467759,-0.08823764,0.08597398,-0.01670067,351.8378,15.57039,359.6765,0.193126,0.09067678,0.0739032,346.5311,4.058424,355.7859,-0.002770617,0.003098237,-0.001092864,-0.0008897385,0.000883055,0.000784397,0.509876,0.09066772,0.08901352,346.0895,19.61074,347.0053,-0.003757127,0.002816131,-0.001151785,0.0002241452,0.0007182214,0.0003449812

,3.479284,-0.08823538,0.08597708,-0.01671107,351.8318,15.56683,359.6741,0.1930866,0.09070837,0.07389748,346.5328,4.054414,355.7829,-0.003056711,0.003014831,-0.0009269333,-6.717136E-05,-0.001854215,-0.0006454371,0.509825,0.09070182,0.08899403,346.0866,19.60788,347.002,-0.004025231,0.002859897,-0.001361478,-0.001571207,-0.0009286621,-0.0005897006

,3.490138,-0.08824134,0.08597529,-0.01673983,351.8239,15.56803,359.6765,0.1932203,0.09064031,0.07390988,346.5309,4.059308,355.7912,-0.002358829,0.003491809,-0.001356101,-0.001758608,0.002606056,0.002540724,0.5097783,0.09073782,0.08897513,346.0885,19.60712,347.0068,-0.004075801,0.002935498,-0.00139441,0.0001585511,-0.001159066,0.001350418

,3.501229,-0.08828568,0.08595252,-0.01672383,351.8279,15.57491,359.6862,0.1931967,0.09054637,0.07393456,346.5347,4.05259,355.7973,-0.00328435,0.002935724,-0.001175277,0.001139541,-0.001278442,0.001335396,0.5098178,0.09068418,0.08900064,346.0895,19.61068,347.0042,-0.004007132,0.002763166,-0.001467098,-0.001151042,0.0004687952,-0.0002103925

,3.512358,-0.08829141,0.08594835,-0.01670839,351.8288,15.57348,359.6813,0.1931773,0.09058237,0.07392967,346.5356,4.057794,355.7916,-0.002814691,0.003076295,-0.0009368915,0.00114026,0.001118793,-0.001665663,0.5097561,0.09068418,0.08899659,346.0985,19.60602,347.0009,-0.004432824,0.001869092,-0.001074773,0.003010362,-0.002430575,-0.0030952

,3.523752,-0.08828735,0.08594477,-0.01679023,351.825,15.56872,359.6754,0.1931282,0.09062386,0.07392299,346.5376,4.052854,355.7901,-0.003195968,0.003124582,-0.0008568155,0.002034805,-0.001296851,-0.002082415,0.5097077,0.09070969,0.08897072,346.0909,19.60399,347.0146,-0.004525313,0.001963909,-0.001416354,0.001250066,-0.001660779,0.005000158

,3.535306,-0.08832359,0.08590829,-0.01678602,351.823,15.56857,359.6763,0.1935006,0.09017825,0.07407826,346.5402,4.050948,355.7921,-0.002981555,0.001629039,-0.0004359446,0.001262381,5.232833E-05,0.002018438,0.5098424,0.09059668,0.08888847,346.0851,19.60935,347.0089,-0.003659992,0.001525712,-0.002497514,-2.059821E-06,0.00184143,0.002432236

,3.547145,-0.08832884,0.08589172,-0.01679359,351.813,15.56473,359.6845,0.1934646,0.09020948,0.07406443,346.5339,4.048457,355.7896,-0.003081842,0.001995777,-0.0006893228,-0.002113948,-0.00140148,0.0004773824,0.5096011,0.09068,0.08880562,346.0831,19.61143,346.9981,-0.004158141,0.001332485,-0.003014463,-0.002245934,0.0009682672,-0.003856479

,3.558301,-0.08828056,0.08590662,-0.01679529,351.8134,15.57257,359.6779,0.1934643,0.09022355,0.07410532,346.5414,4.045215,355.7909,-0.003363424,0.002427619,-0.0004307628,-8.240803E-05,-0.003560932,0.001019958,0.5095325,0.09071052,0.08877003,346.0838,19.60376,347.0126,-0.004806366,0.001762183,-0.003102035,0.0008920608,-0.00118202,0.003619505

,3.568134,-0.08771026,0.08543253,-0.01658799,351.8261,15.56926,359.6701,0.1935369,0.09036362,0.07407957,346.5423,4.056744,355.7835,-0.001888348,0.00314494,-0.0003827139,0.002371134,0.001002527,0.001630086,0.5097642,0.09068203,0.0888527,346.0922,19.6081,346.9998,-0.003475428,0.001813179,-0.002605969,0.0004153553,-0.001345628,-0.001244026

,3.579356,-0.08776283,0.08553803,-0.01663069,351.832,15.55886,359.6769,0.19353,0.0904237,0.07407904,346.5408,4.056745,355.777,-0.001538268,0.003850334,-0.0002543141,0.001094786,0.0001059844,-0.001355837,0.509738,0.0906862,0.08881909,346.0913,19.61374,346.9918,-0.003178228,0.001387834,-0.002747567,-0.001248654,0.0007621656,-0.004189572

,3.590678,-0.08777976,0.08548784,-0.01672412,351.8219,15.56053,359.6726,0.1936648,0.09035015,0.07392371,346.5305,4.054789,355.7815,-0.001216554,0.004178928,-0.001653182,0.001249409,5.701065E-05,0.002007645,0.5096898,0.09070837,0.08878952,346.0901,19.61058,347.0039,-0.003488698,0.00155024,-0.00271291,0.0005772918,0.0002386276,0.001724557

,3.605516,-0.08801711,0.08565176,-0.01681687,351.8101,15.56801,359.6822,0.1933415,0.09050012,0.07384497,346.5253,4.052154,355.784,-0.002360858,0.003989618,-0.001619851,-5.405782E-05,-0.002542451,0.0006900962,0.5095806,0.09067917,0.08869725,346.0836,19.60678,347.0095,-0.003829294,0.0008562399,-0.003248648,-0.0004513929,-0.0004920517,0.002555603

,3.612925,-0.0880537,0.0857172,-0.01682846,351.8203,15.56461,359.6913,0.1933293,0.09056056,0.07382959,346.5236,4.05565,355.7806,-0.001975795,0.004366179,-0.001508649,-0.001091202,-0.0007698158,-0.0009196472,0.5095584,0.09067535,0.0886535,346.0869,19.61272,346.9971,-0.003231259,0.000514832,-0.00342761,-0.0008668718,0.001219435,-0.003305165

,3.623875,-0.08797133,0.08595121,-0.01685227,351.8232,15.56835,359.6853,0.1934887,0.09046745,0.07387388,346.5305,4.060965,355.7826,-0.001609552,0.004179529,-0.001690166,0.0001434702,0.001512131,-0.0006087986,0.5097134,0.09058511,0.08882862,346.0932,19.60892,347.0081,-0.003589911,0.001123986,-0.002108532,-0.0008253466,-0.0009482355,0.001673973

,3.635219,-0.08796751,0.08600628,-0.01688237,351.8309,15.54784,359.6784,0.1934072,0.0906167,0.07380575,346.5302,4.06776,355.7734,-0.001477172,0.00455227,-0.002070883,0.001154944,0.002830009,-0.003341846,0.5098615,0.09069371,0.08879626,346.1007,19.61479,346.9933,-0.002137131,0.001796386,-0.002204924,0.0004546431,-0.0004053676,-0.001756025

,3.646331,-0.0879513,0.0859946,-0.0168847,351.8254,15.5696,359.686,0.1933851,0.09069204,0.07378161,346.5306,4.066216,355.7678,-0.001513518,0.005120915,-0.002048423,0.0009636355,0.001173507,-0.005042927,0.5098536,0.09072232,0.08875543,346.0983,19.62258,346.9914,-0.001648892,0.001989054,-0.002628051,-0.001046954,0.003286875,-0.001732503

,3.657483,-0.08803499,0.08594322,-0.01679553,351.8253,15.56425,359.6932,0.1934631,0.09067798,0.07392883,346.5433,4.054837,355.7814,-0.001929862,0.005440944,-0.0009973584,0.002083205,-0.002674746,0.0005828879,0.5098352,0.09075093,0.08871806,346.0975,19.62035,346.9962,-0.00159304,0.002176916,-0.00290277,-0.0003427801,0.002326167,0.001035164

,3.801222,-0.08955026,0.08510458,-0.01639046,351.8818,15.42333,359.49,0.1935065,0.09015942,0.07401186,346.5418,4.057555,355.7986,-0.003490348,0.001899491,-0.0007869218,0.001042102,-0.0008985754,-0.001009013,0.5096486,0.09061706,0.08890969,346.1024,19.61297,347.0103,-0.003757172,0.000799255,-0.001031984,0.0004329204,-0.001337301,-0.001236988

,3.830057,-0.08891296,0.08567238,-0.01659746,351.7792,15.41824,359.4535,0.1935407,0.09024465,0.07408154,346.5495,4.057957,355.7945,-0.002976321,0.002364975,-0.0002612371,0.002060424,-0.001978475,-0.000742233,0.5095401,0.09061456,0.08886909,346.1006,19.61101,347.0109,-0.003806304,0.0002354119,-0.001275274,-0.0005925358,-0.002067425,-0.0004093115

,3.837482,-0.08875775,0.0856235,-0.01655732,351.7786,15.40108,359.4733,0.1935245,0.09028184,0.07406795,346.542,4.060263,355.7977,-0.002771764,0.002894528,-0.0005973344,-0.001995811,-5.32085E-05,0.001174098,0.50985,0.09060085,0.0890559,346.1109,19.62064,347.0009,-0.00196677,0.001231176,-0.000234782,-0.001862575,0.0005033034,-0.002481719

,3.84743,-0.08874249,0.08564579,-0.01653726,351.7704,15.4103,359.5025,0.1935014,0.09030724,0.07407075,346.5442,4.06354,355.7953,-0.002462317,0.002712013,-0.0003651177,-0.0009099126,0.001585147,-0.0005422015,0.5098383,0.09061599,0.08905798,346.1151,19.62171,347.0008,-0.001694077,0.00125133,-9.372308E-05,0.0005079286,0.0005439248,-0.002250928

,3.858575,-0.08839273,0.08590615,-0.01669551,351.7549,15.41724,359.4681,0.1936371,0.09019303,0.07400501,346.5412,4.058811,355.7982,-0.002659851,0.002643946,-0.001460975,-0.00100902,-0.0004428931,0.0001082428,0.5100074,0.09050465,0.08900607,346.1056,19.61493,346.9991,-0.001877734,0.001769847,-0.001020706,-0.001549427,-0.0009205557,-0.0005965134

,3.869885,-0.08832288,0.08599782,-0.01673593,351.7523,15.39583,359.4156,0.1935899,0.09026515,0.0739826,346.5445,4.060321,355.7921,-0.002527325,0.002544985,-0.001139559,0.002101872,-0.000964914,-0.001069708,0.509973,0.09062135,0.08896989,346.11,19.61598,346.9966,-0.001923492,0.002522581,-0.00105184,0.0008199746,-0.0008793421,-0.000369942

