songname,t,headX,headY,headZ,headRotX,headRotY,headRotZ,leftHandX,leftHandY,leftHandZ,leftHandRotX,leftHandRotY,leftHandRotZ,leftHandVelX,leftHandVelY,leftHandVelZ,leftHandAngVelX,leftHandAngVelY,leftHandAngVelZ,rightHandX,rightHandY,rightHandZ,rightHandRotX,rightHandRotY,rightHandRotZ,rightHandVelX,rightHandVelY,rightHandVelZ,rightHandAngVelX,rightHandAngVelY,rightHandAngVelZ

,5.840282,-0.1061136,0.4956876,-0.2821382,332.792,327.7838,8.87597,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

,5.840282,-0.1022747,0.4943219,-0.29331,334.4399,328.9989,8.398268,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

,5.860282,-0.102563,0.4950199,-0.2953989,334.1583,328.7979,8.693775,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

,5.882991,-0.1027344,0.4953288,-0.296017,334.0194,328.7523,8.770565,0.1878766,0.08517814,0.1046734,346.9072,3.84798,357.1743,-0.01783898,0.01050294,-0.005306451,0.001956901,0.5767037,-0.01375467,0.5920613,0.08372986,0.109437,346.2952,24.23954,5.226945,0.0009571796,-0.00312998,-1.082962E-05,0.0001912653,-0.0009379233,-0.001442894

,5.90529,-0.1033491,0.4957209,-0.2979631,333.5753,328.9108,8.856364,0.1877161,0.08554184,0.1046913,346.9617,3.666145,357.3845,0.002605651,0.009856315,-0.00359629,0.02714428,0.1836524,-0.03638215,0.5921667,0.0835849,0.1095114,346.2965,24.23451,5.236223,-0.0002920615,-0.003441851,0.0005593606,0.004526921,-0.002077461,0.008044388

,5.913863,-0.103503,0.4958762,-0.2986368,333.4901,329.0213,8.78729,0.1882819,0.08591962,0.1047599,347.0604,3.735369,356.8875,0.01961138,0.02087109,-0.0009609988,0.05626898,0.1053837,-0.258792,0.5924439,0.08359468,0.1095348,346.2941,24.23554,5.237485,0.001173297,-0.002435593,0.0004954451,0.00220757,-0.001123061,0.01351016

,5.925151,-0.1036165,0.4959773,-0.2992811,333.4395,329.1043,8.719855,0.188367,0.08705974,0.1052034,347.538,3.532802,356.8666,0.02026727,0.04657574,0.01379661,0.2757674,-0.02681008,-0.2034694,0.5925014,0.08355129,0.1095328,346.2976,24.24115,5.20931,0.002591395,-0.002871146,0.0002436223,-0.003901947,-0.001709647,-0.005540697

,5.936171,-0.1039379,0.4962424,-0.3004793,333.3049,329.2236,8.630778,0.1884273,0.08835542,0.1061574,348.5293,3.226752,357.163,0.01503525,0.07485212,0.03659358,0.6878373,-0.1480939,-0.04340959,0.5927212,0.08340132,0.1096638,346.3034,24.24914,5.190679,0.003206496,-0.003116638,0.001000036,-0.005698707,0.0008077535,-0.01171204

,5.947486,-0.1041113,0.496348,-0.3014674,333.219,329.3592,8.726504,0.1880592,0.08940482,0.1071832,349.6306,2.947331,357.4139,0.006217321,0.09202489,0.05375547,1.025814,-0.2173553,0.05806959,0.5925696,0.08356726,0.1096115,346.3073,24.24848,5.193227,0.003390644,-0.002837654,0.001384589,-0.001192816,-0.0004425106,-0.00710652

,5.969911,-0.1044461,0.4963262,-0.3019322,333.1217,329.48,8.956892,0.1877301,0.09444129,0.1093605,353.8907,1.728019,358.0243,-0.01296065,0.1712632,0.07723606,2.278939,-0.5828821,0.1958198,0.5927365,0.08343697,0.1097833,346.3137,24.24922,5.204723,0.003047938,-0.003334054,0.00247492,0.001546627,0.001817771,-0.0005452513

,5.992334,-0.1047493,0.4962515,-0.3023414,333.3519,329.6558,9.148522,0.1887751,0.09820044,0.1098844,358.6888,1.590835,355.688,0.02903292,0.1862678,0.04525594,3.034278,-0.4662147,-0.8908728,0.592423,0.08355784,0.109753,346.3092,24.25089,5.193265,0.002811015,-0.003530212,0.002507678,-0.004705596,0.0004463624,-0.00957362

,6.014602,-0.1048762,0.4957731,-0.3022601,333.4948,329.9204,9.226195,0.1905372,0.1004077,0.1061906,358.2411,3.926676,347.0655,0.06990752,0.1619779,-0.08310241,0.9448063,0.6349047,-4.234785,0.5923882,0.08351672,0.1097929,346.3124,24.25207,5.18086,0.002108523,-0.003759094,0.003239854,-0.001782047,0.0002469445,-0.008300952

,6.036782,-0.1048063,0.4950644,-0.3016819,333.7688,330.3277,9.245998,0.1919302,0.1090317,0.1047022,356.6207,4.514081,336.7919,0.04698133,0.3066667,-0.08981004,-0.5523103,0.2400504,-5.873375,0.592567,0.08331573,0.1098878,346.3044,24.24282,5.210194,0.001741837,-0.00409017,0.003233111,0.001589476,0.0004649786,0.007170083

,6.059701,-0.1047746,0.4941869,-0.3012816,334.1433,330.575,8.987176,0.1911509,0.1247898,0.1003922,354.1342,4.016523,336.9673,-0.04340351,0.4684455,-0.1384242,-1.291494,-0.1317758,-2.660146,0.5928082,0.08338833,0.1099551,346.311,24.25177,5.172012,0.003954076,-0.003279351,0.003657914,-0.002534215,-0.001299291,-0.005050233

,6.081539,-0.1049291,0.4933977,-0.3005424,334.8496,330.8893,9.034896,0.1904324,0.1428819,0.09503299,350.3963,5.162433,335.33,-0.05181226,0.6372766,-0.1881789,-2.226597,0.2763133,-1.675233,0.5927074,0.08332753,0.1099118,346.3011,24.24279,5.188424,0.002378702,-0.003611381,0.003074596,0.000821526,-0.002527178,0.004874041

,6.103379,-0.1049238,0.4927336,-0.2998212,335.7078,331.2252,9.134592,0.1901101,0.1605537,0.0885064,347.0179,7.516905,333.4272,-0.03178667,0.7379465,-0.2459425,-2.583475,1.001058,-1.372962,0.5929737,0.08309901,0.1098372,346.2936,24.23972,5.178884,0.002968923,-0.00393224,0.001628146,0.001557798,-0.0009889468,0.001606794

,6.126124,-0.1047539,0.4915901,-0.298786,336.7983,331.7538,9.029424,0.1890327,0.180161,0.08066887,342.9898,9.817657,334.4119,-0.04359047,0.8003199,-0.2906684,-2.820426,1.516237,0.0537697,0.5931907,0.08313704,0.1098551,346.3007,24.24677,5.167079,0.004418084,-0.003639786,0.0018026,0.003292535,0.0001908253,0.0004665679

