songname,t,headX,headY,headZ,headRotX,headRotY,headRotZ,leftHandX,leftHandY,leftHandZ,leftHandRotX,leftHandRotY,leftHandRotZ,leftHandVelX,leftHandVelY,leftHandVelZ,leftHandAngVelX,leftHandAngVelY,leftHandAngVelZ,rightHandX,rightHandY,rightHandZ,rightHandRotX,rightHandRotY,rightHandRotZ,rightHandVelX,rightHandVelY,rightHandVelZ,rightHandAngVelX,rightHandAngVelY,rightHandAngVelZ

,2.307485,-0.3722558,0.07010794,-0.0265146,350.4362,295.9864,359.3856,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

,2.307485,-0.3724277,0.07015848,-0.0264722,350.4336,295.9817,359.4054,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

,2.327485,-0.372357,0.07007372,-0.02659328,350.4269,295.9924,359.3871,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

,2.350731,-0.3723495,0.07005596,-0.02658047,350.4326,295.9788,359.3972,0,0,0,0,0,0,-5.114118E-10,5.801376E-43,4.977965E-10,-5.801376E-43,4.977529E-10,5.801376E-43,-0.479354,0.08978069,0.09150374,347.0409,20.74603,358.2651,-0.0005695517,0.0006275062,-0.001687499,-0.002020512,0.0004778191,-0.004949782

,2.370838,-0.3723419,0.07002807,-0.02663477,350.42,295.9934,359.3946,0,0,0,0,0,0,-5.114118E-10,5.801376E-43,4.977965E-10,-5.801376E-43,4.977529E-10,5.801376E-43,-0.4793668,0.08976257,0.09152275,347.0404,20.73949,358.2762,-0.001801237,0.0008926241,-0.001080782,0.001179345,-0.001090311,0.003888109

,2.381596,-0.3723623,0.07008314,-0.02659081,350.4383,295.9894,359.3885,0,0,0,0,0,0,-5.114118E-10,5.801376E-43,4.977965E-10,-5.801376E-43,4.977529E-10,5.801376E-43,-0.4794009,0.089782,0.09150797,347.0391,20.73734,358.2975,-0.002177557,0.001091289,-0.001135887,0.004113723,0.0003966101,0.01182188

,2.39261,-0.3723063,0.07008076,-0.02660145,350.4249,295.9847,359.3963,0,0,0,0,0,0,-5.114118E-10,5.801376E-43,4.977965E-10,-5.801376E-43,4.977529E-10,5.801376E-43,-0.479408,0.08978629,0.09148544,347.0377,20.73912,358.294,-0.00163473,0.000887233,-0.001416504,0.001158075,0.0008884011,0.006815096

,2.40399,-0.3722852,0.07005191,-0.02660306,350.4109,295.991,359.3841,0,0,0,0,0,0,-5.114118E-10,5.801376E-43,4.977965E-10,-5.801376E-43,4.977529E-10,5.801376E-43,-0.4792739,0.08973801,0.09163272,347.043,20.74083,358.2718,-0.0003755071,0.001111155,-0.0006541433,-0.004279565,-0.000810879,-0.004872262

