songname,t,headX,headY,headZ,headRotX,headRotY,headRotZ,leftHandX,leftHandY,leftHandZ,leftHandRotX,leftHandRotY,leftHandRotZ,leftHandVelX,leftHandVelY,leftHandVelZ,leftHandAngVelX,leftHandAngVelY,leftHandAngVelZ,rightHandX,rightHandY,rightHandZ,rightHandRotX,rightHandRotY,rightHandRotZ,rightHandVelX,rightHandVelY,rightHandVelZ,rightHandAngVelX,rightHandAngVelY,rightHandAngVelZ

,2.420629,-0.2146981,0.5064687,-0.3206578,327.8339,324.515,5.179609,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

,2.420629,-0.2221448,0.5036756,-0.3368258,328.5559,323.8251,6.486023,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

,2.440629,-0.2224053,0.5039015,-0.3391355,328.5712,324.2146,6.273307,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

,2.463932,-0.222476,0.5039853,-0.3400544,328.5406,324.5052,6.121631,0,0,0,0,0,0,0,0,0,0,0,0,0.4005694,0.08739114,0.2595227,346.5906,316.442,351.0032,0.001332882,0.0009504638,0.001399559,0.0006906655,0.001134174,0.0005806731

,2.482835,-0.2223951,0.5041008,-0.3409058,328.5273,324.7795,5.996202,0,0,0,0,0,0,-1.192841E-19,8.898245E-43,1.159023E-19,-8.898245E-43,1.158921E-19,8.898245E-43,0.4004147,0.0873611,0.2595289,346.5919,316.4387,351.0071,0.0001963281,0.0006193569,0.001173877,-0.0006682146,-0.0007396007,2.622999E-05

,2.489945,-0.2225251,0.5041414,-0.3411731,328.5335,324.9431,5.944379,0,0,0,0,0,0,-1.192841E-19,8.898245E-43,1.159023E-19,-8.898245E-43,1.158921E-19,8.898245E-43,0.4004123,0.08735871,0.2595468,346.5959,316.44,351.0051,6.693306E-05,0.0003992892,0.001433027,0.001810247,-0.000325342,0.0007296313

,2.501039,-0.2225612,0.5042477,-0.3414561,328.5349,325.0575,5.930012,0,0,0,0,0,0,-1.192841E-19,8.898245E-43,1.159023E-19,-8.898245E-43,1.158921E-19,8.898245E-43,0.4002545,0.08734524,0.2595496,346.5959,316.4359,351.0191,-0.0007973465,0.0004582303,0.001374203,-0.003132601,-0.0008479474,0.002326461

,2.512352,-0.2226582,0.5044038,-0.341676,328.5099,325.1183,5.932443,0,0,0,0,0,0,-1.192841E-19,8.898245E-43,1.159023E-19,-8.898245E-43,1.158921E-19,8.898245E-43,0.4002419,0.0873419,0.259571,346.5957,316.4353,351.0178,-0.0009112543,0.0002239064,0.001515543,-0.002417263,-0.001148816,0.001596654

,2.523733,-0.2225386,0.5045027,-0.3419891,328.4809,325.1822,5.927896,0,0,0,0,0,0,-1.192841E-19,8.898245E-43,1.159023E-19,-8.898245E-43,1.158921E-19,8.898245E-43,0.4002435,0.08733845,0.2596043,346.5963,316.4407,351.0152,-0.0005771865,3.526267E-05,0.001970664,-0.0007464524,0.001583804,0.0005527386

,2.534552,-0.2226442,0.5046057,-0.3422458,328.4873,325.2388,5.92969,0,0,0,0,0,0,-1.192841E-19,8.898245E-43,1.159023E-19,-8.898245E-43,1.158921E-19,8.898245E-43,0.4003692,0.08738863,0.2594898,346.5878,316.4428,351.0079,0.0003907156,0.0003926951,0.0009777178,0.00171153,0.001691274,-0.001748511

,2.545618,-0.2228061,0.5047557,-0.3424869,328.4851,325.312,5.917466,0,0,0,0,0,0,-1.192841E-19,8.898245E-43,1.159023E-19,-8.898245E-43,1.158921E-19,8.898245E-43,0.4003682,0.08741474,0.2594925,346.586,316.4411,351.0011,0.0002742444,0.001055417,0.0008105573,0.00281656,-7.510481E-05,-0.004601943

,2.557029,-0.2228839,0.5048091,-0.34278,328.4666,325.3758,5.938512,0,0,0,0,0,0,-1.192841E-19,8.898245E-43,1.159023E-19,-8.898245E-43,1.158921E-19,8.898245E-43,0.4003596,0.08740938,0.2595091,346.5878,316.4449,351.0042,-0.0001197128,0.0005822412,0.0009961756,0.00171157,0.001691269,-0.001748476

,2.568448,-0.2229432,0.5048814,-0.3429074,328.4211,325.3776,6.019729,0,0,0,0,0,0,-1.192841E-19,8.898245E-43,1.159023E-19,-8.898245E-43,1.158921E-19,8.898245E-43,0.4004135,0.08727622,0.2593294,346.585,316.4354,351.0113,-0.0004401376,-0.0004306222,-0.0008582172,0.001476658,-0.001339782,0.0008321746

,2.580407,-0.2232567,0.5051044,-0.3429973,328.3326,325.3644,6.095693,0,0,0,0,0,0,-1.192841E-19,8.898245E-43,1.159023E-19,-8.898245E-43,1.158921E-19,8.898245E-43,0.4004083,0.08726478,0.2593345,346.5853,316.4394,351.009,-0.0006390328,-0.0006583668,-0.0005167645,0.001795361,-0.0003287533,0.0007272228

,2.591123,-0.2235467,0.505174,-0.3429556,328.2279,325.338,6.175091,0,0,0,0,0,0,-1.192841E-19,8.898245E-43,1.159023E-19,-8.898245E-43,1.158921E-19,8.898245E-43,0.4004099,0.0872618,0.2593364,346.5825,316.4441,351.0092,-0.0003796287,-0.0005744842,-0.000280238,0.000272947,0.002290399,-0.000290609

,2.601615,-0.2238622,0.5053498,-0.342914,328.1467,325.2587,6.268501,0,0,0,0,0,0,-1.192841E-19,8.898245E-43,1.159023E-19,-8.898245E-43,1.158921E-19,8.898245E-43,0.4003277,0.08722568,0.2592427,346.5819,316.4315,351.0219,-0.001228399,-0.0007554081,-0.001174157,-0.002428851,-0.001000814,0.003089166

,2.612668,-0.2243094,0.5055741,-0.342651,328.055,325.1638,6.395365,0,0,0,0,0,0,-1.192841E-19,8.898245E-43,1.159023E-19,-8.898245E-43,1.158921E-19,8.898245E-43,0.4003127,0.08722496,0.2592315,346.5801,316.4311,351.0332,-0.001277926,-0.0005210196,-0.001122045,-0.006012327,0.0003516706,0.005239045

,2.627519,-0.2246826,0.5056038,-0.3424923,327.927,324.9691,6.55207,0,0,0,0,0,0,-1.192841E-19,8.898245E-43,1.159023E-19,-8.898245E-43,1.158921E-19,8.898245E-43,0.4003038,0.08722115,0.2592169,346.5812,316.4283,351.0431,-0.001070411,-0.0005469445,-0.00113005,-0.006720926,0.0008063823,0.00746725

,2.635174,-0.2251247,0.5057887,-0.342336,327.8496,324.8365,6.662311,0,0,0,0,0,0,-1.192841E-19,8.898245E-43,1.159023E-19,-8.898245E-43,1.158921E-19,8.898245E-43,0.4001865,0.08734775,0.2593442,346.5863,316.4274,351.0356,-0.001422918,0.0001471684,0.0001511361,-0.004170016,-0.001408992,0.004653856

