songname,t,headX,headY,headZ,headRotX,headRotY,headRotZ,leftHandX,leftHandY,leftHandZ,leftHandRotX,leftHandRotY,leftHandRotZ,leftHandVelX,leftHandVelY,leftHandVelZ,leftHandAngVelX,leftHandAngVelY,leftHandAngVelZ,rightHandX,rightHandY,rightHandZ,rightHandRotX,rightHandRotY,rightHandRotZ,rightHandVelX,rightHandVelY,rightHandVelZ,rightHandAngVelX,rightHandAngVelY,rightHandAngVelZ

9.370049,0.4068761,0.07325673,-0.01868506,351.0892,39.02845,359.8168,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

9.370049,0.407095,0.07317495,-0.01876004,351.0977,39.01194,359.8092,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

9.390049,0.4072368,0.07319689,-0.01868631,351.1014,39.01767,359.8132,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

9.411544,0.4072812,0.07317078,-0.01877011,351.0994,39.01849,359.8043,0.5797391,0.08221436,0.07443351,348.4133,22.006,348.1374,0.005025357,-0.003750409,-0.0002295875,-0.0008140646,-0.001369326,-0.001469166,0,0,0,0,0,0,203385.3,8.898245E-43,-1.119911E+23,-4.591635E-41,-1.121039E-44,0

9.435148,0.4073751,0.07315886,-0.01868384,351.1018,39.03228,359.8042,0.5800669,0.08203006,0.07464719,348.4157,22.0089,348.142,0.005284067,-0.003260286,0.0009421048,-0.002433901,-0.001588019,0.0005555971,0,0,0,0,0,0,0,0,0,0,0,0

9.44159,0.4073746,0.0731889,-0.01871325,351.111,39.01706,359.807,0.5799811,0.08224356,0.07455385,348.4232,22.01794,348.1345,0.006513176,-0.002692264,0.0003489994,-7.06737E-05,0.002921199,-0.002092243,0,0,0,0,0,0,0,0,0,0,0,0

9.448248,0.4073749,0.07319248,-0.01871063,351.0972,39.01243,359.808,0.5800066,0.08223462,0.07455665,348.4231,22.008,348.1395,0.005970658,-0.002436897,0.0003381929,0.0009164274,-0.001917458,0.0004085969,0,0,0,0,0,0,0,0,0,0,0,0

9.459993,0.4074945,0.07318473,-0.01858087,351.1125,39.02036,359.8031,0.5800927,0.0822072,0.074552,348.4247,22.0148,348.132,0.006499379,-0.002443861,0.0001207472,7.710841E-06,0.001056491,-0.003915913,0,0,0,0,0,0,0,0,0,0,0,0

9.470933,0.4074805,0.07317233,-0.01858307,351.1001,39.02057,359.8046,0.5800776,0.08228636,0.07468909,348.4301,22.01864,348.1425,0.006549388,-0.002119348,0.001174347,-0.0003800372,0.00182061,0.0008888003,0,0,0,0,0,0,0,0,0,0,0,0

9.482116,0.4074707,0.07319748,-0.01860072,351.1087,39.01471,359.8087,0.5801382,0.08225644,0.07470161,348.4306,22.01693,348.1435,0.00633758,-0.002406973,0.001098663,0.00059965,0.001601819,0.0005322815,0,0,0,0,0,0,0,0,0,0,0,0

9.493153,0.407516,0.07315838,-0.01861061,351.1018,39.00949,359.8065,0.5802038,0.08222842,0.07472306,348.4297,22.01285,348.1388,0.006172794,-0.002438572,0.00133999,-0.000792831,-0.001361469,-0.001475969,0,0,0,0,0,0,0,0,0,0,0,0

9.504432,0.4074895,0.07317734,-0.0186062,351.1023,39.02081,359.8092,0.5799301,0.08239162,0.07462603,348.4258,22.01828,348.1417,0.005950788,-0.001910386,0.0009766181,-0.001123563,0.002153766,-0.001346019,0,0,0,0,0,0,0,0,0,0,0,0

9.515911,0.4074678,0.07320869,-0.01859702,351.103,39.02435,359.8054,0.5799823,0.08235466,0.07465357,348.4281,22.01482,348.1467,0.005531304,-0.002308612,0.001469856,0.001495766,0.0003931166,0.0005664176,0,0,0,0,0,0,0,0,0,0,0,0

9.52787,0.407469,0.07318127,-0.01855113,351.1056,39.02064,359.8059,0.5802097,0.08222091,0.07474452,348.4257,22.01916,348.1443,0.00596668,-0.002340956,0.001928154,-0.0007934237,0.001494742,-3.434224E-05,0,0,0,0,0,0,0,0,0,0,0,0

9.538362,0.4074605,0.07318556,-0.01855771,351.0916,39.0143,359.807,0.5798075,0.08240438,0.07466775,348.4235,22.01384,348.154,0.004732611,-0.002237788,0.001813063,-0.0005420831,-0.0001581082,0.001671213,0,0,0,0,0,0,0,0,0,0,0,0

9.548783,0.4074519,0.07322395,-0.01856656,351.1053,39.00624,359.8062,0.5798645,0.08236206,0.07469106,348.4268,22.01875,348.1524,0.004915187,-0.002698265,0.001899689,0.0006788485,0.002592237,0.0001567999,0,0,0,0,0,0,0,0,0,0,0,0

9.560193,0.4073896,0.07320249,-0.01855578,351.0977,39.01981,359.8097,0.5801251,0.08217466,0.07477051,348.4251,22.01866,348.1501,0.005109672,-0.003271781,0.002240587,0.000595788,0.00160379,0.0005413663,0,0,0,0,0,0,0,0,0,0,0,0

9.571265,0.4073718,0.07321668,-0.01855965,351.1013,39.01487,359.8057,0.5797827,0.08232319,0.07469493,348.4297,22.01534,348.1508,0.004309522,-0.003387339,0.00192386,0.001325505,0.0001812577,-0.002946107,0,0,0,0,0,0,0,0,0,0,0,0

9.582849,0.4073505,0.07321346,-0.01854198,351.0895,39.01982,359.8069,0.5798311,0.08229125,0.07471764,348.4216,22.01318,348.1522,0.00438579,-0.003248241,0.001952544,-0.002343906,-0.000595678,0.0001785906,0,0,0,0,0,0,0,0,0,0,0,0

9.593619,0.4071815,0.07322419,-0.0185618,351.0994,39.02436,359.7989,0.579885,0.08224738,0.0747366,348.4227,22.01544,348.158,0.004461146,-0.003477297,0.001858371,-5.257906E-05,0.001159678,0.002216228,0,0,0,0,0,0,0,0,0,0,0,0

9.604583,0.4071615,0.07322836,-0.01856251,351.0923,39.01569,359.8041,0.5796654,0.08229589,0.07471639,348.4174,22.01474,348.1563,0.003793447,-0.003049056,0.001881989,-0.00226421,0.0003936234,-0.0002007246,0,0,0,0,0,0,0,0,0,0,0,0

