songname,t,headX,headY,headZ,headRotX,headRotY,headRotZ,leftHandX,leftHandY,leftHandZ,leftHandRotX,leftHandRotY,leftHandRotZ,leftHandVelX,leftHandVelY,leftHandVelZ,leftHandAngVelX,leftHandAngVelY,leftHandAngVelZ,rightHandX,rightHandY,rightHandZ,rightHandRotX,rightHandRotY,rightHandRotZ,rightHandVelX,rightHandVelY,rightHandVelZ,rightHandAngVelX,rightHandAngVelY,rightHandAngVelZ

,1.349426,-0.3403354,0.07864153,-0.01570372,350.2947,282.0943,359.9664,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

,1.349426,-0.3477035,0.07857728,-0.01356785,350.4094,287.6876,359.9297,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

,1.369426,-0.349279,0.07866931,-0.01483275,350.3819,291.4249,359.8552,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

,1.391358,-0.3493096,0.07874489,-0.01464359,350.3617,291.5128,359.9893,-0.1895592,0.09670854,0.1020225,346.172,358.5956,17.73585,0.001037239,0.004602489,3.48129E-05,0.002138264,0.0009625687,0.003464855,-0.06450188,-0.03555286,-0.3473295,343.8219,262.3931,3.471386,0.02922761,-0.001853393,0.002946502,-0.00772128,-0.01335173,-0.09896254

,1.416877,-0.3481512,0.07898068,-0.01446141,350.4375,290.7707,359.8977,-0.189662,0.09717607,0.1021567,346.1754,358.5964,17.72267,-0.0006561002,0.008803605,0.001291797,-0.0001891538,-0.0001010982,-0.005201116,-0.06392741,-0.0355767,-0.3471465,343.8307,262.4173,3.267223,0.02443439,-0.001100918,0.005433088,0.07173111,-0.01479371,-0.02445762

,1.421555,-0.3477709,0.07885098,-0.01477314,350.3733,290.2643,359.9183,-0.1896764,0.09720457,0.1021549,346.1758,358.5952,17.72782,-0.001000164,0.008343096,0.00103451,-6.160095E-07,-0.000176868,-0.001838483,-0.06384969,-0.03559315,-0.3470858,343.8479,262.4395,3.235149,0.02320688,-0.001351852,0.006409226,0.07585179,-0.00599722,-0.0103307

,1.431576,-0.3475825,0.07898068,-0.01471127,350.3477,289.8057,359.8876,-0.1896685,0.09729242,0.1021694,346.1752,358.5972,17.73013,-0.0004679245,0.008458899,0.001132855,-0.0003504598,0.001097551,-0.001115169,-0.06371927,-0.03564143,-0.346984,343.897,262.4742,3.215493,0.02047695,-0.002202026,0.007489225,0.06074508,0.009630472,0.01671847

,1.443416,-0.3476181,0.07901669,-0.01480712,350.4158,289.7934,359.9129,-0.1898807,0.09709311,0.1017855,346.1598,358.5859,17.73619,-0.00252407,0.005670683,-0.001880685,0.001885255,-0.002496293,3.505079E-05,-0.06354499,-0.03567302,-0.346882,343.9286,262.5124,3.201219,0.01925498,-0.002341362,0.007893728,0.04561311,0.02290383,0.02557094

,1.454112,-0.3477515,0.07898474,-0.0147918,350.4391,289.8318,359.8526,-0.1899204,0.09717953,0.1017685,346.1614,358.5887,17.73933,-0.00284146,0.006107443,-0.001713083,0.002513421,-0.0006135236,0.001729062,-0.06334794,-0.03565335,-0.3467622,343.9591,262.5587,3.156934,0.01843878,-0.0008248418,0.00865674,0.04952492,0.03172764,0.03428512

,1.476321,-0.3474393,0.07895756,-0.01487578,350.344,289.905,359.9126,-0.19006,0.09712195,0.1018237,346.1617,358.5898,17.74441,-0.003635678,0.005514879,-0.0009075481,0.0009589631,0.0004280143,-0.0008514273,-0.06298745,-0.03575873,-0.346457,344.0765,262.6637,3.011849,0.01617365,-0.003198353,0.01107403,0.07524949,0.03976027,0.06787195

,1.499317,-0.3472381,0.07894409,-0.01498066,350.381,289.7465,359.9133,-0.1901371,0.09724796,0.1017879,346.1603,358.5832,17.74894,-0.003433203,0.005572238,-0.001156138,0.0005195102,-0.001529512,0.0008171483,-0.06254613,-0.03597677,-0.3460781,344.0739,262.7769,2.864352,0.01818616,-0.007093555,0.01423883,0.09193162,0.0496795,0.03638311

,1.522997,-0.347279,0.07911384,-0.0147564,350.3751,289.5274,359.9269,-0.190304,0.09725296,0.1018713,346.1605,358.5833,17.75006,-0.005066207,0.005689039,9.661358E-05,-0.0007256956,-0.001463683,-0.001467578,-0.06197083,-0.03616273,-0.3457705,343.9854,262.8392,2.837917,0.0220182,-0.0081299,0.0139214,0.05639455,0.04736808,-0.01613775

,1.544715,-0.3474302,0.07916224,-0.01492847,350.5255,289.8177,359.9231,-0.1903435,0.09735167,0.1018733,346.16,358.5804,17.75051,-0.00450304,0.005812956,5.968509E-05,-0.0004561009,-0.002139705,-0.0001509307,-0.06134617,-0.03624892,-0.3456517,343.8524,262.8251,2.922263,0.02564699,-0.006116353,0.009700573,0.004418937,0.02714657,-0.06257942

,1.566264,-0.3473276,0.07926679,-0.01495872,350.5439,289.7809,359.8776,-0.1904341,0.09749079,0.1018774,346.1587,358.5853,17.7545,-0.004264496,0.005886111,0.0002407254,-0.001197225,0.0007092535,0.002316339,-0.06072497,-0.03635323,-0.3455323,343.8152,262.8214,2.948092,0.0267525,-0.005254574,0.007350868,-0.006233648,0.01506575,-0.0441175

,1.58852,-0.347388,0.07923388,-0.01497994,350.6095,289.8654,359.8489,-0.1904699,0.09751856,0.1016679,346.1475,358.5834,17.75006,-0.003629751,0.00487431,-0.00127361,-0.001170121,0.0004070461,0.00129154,-0.06019592,-0.03647101,-0.3453207,343.8503,262.8624,2.936719,0.0253934,-0.004678437,0.008441597,0.004987955,0.02127323,-0.008327638

,1.610896,-0.3472229,0.07898855,-0.01541831,350.2771,289.9449,0.0113457,-0.1905835,0.0974524,0.1016779,346.1513,358.5819,17.74866,-0.004805223,0.003766322,-0.00106535,0.0002407972,-0.0008596393,-0.0004998196,-0.05968451,-0.03654599,-0.3450238,343.9021,262.9319,2.826336,0.02428376,-0.003431208,0.01054277,0.03868967,0.02524209,0.01787968

,1.632585,-0.3467513,0.07871187,-0.01749392,350.1562,290.8734,0.1626156,-0.1906732,0.09759378,0.1016344,346.1501,358.5836,17.74554,-0.004419104,0.004974981,-0.001432505,-2.841333E-05,-0.0001852356,-0.001819812,-0.05914307,-0.03649867,-0.3447931,343.9448,262.9698,2.754776,0.02427571,-0.0004511319,0.01027394,0.04203274,0.01954667,0.0272628

,1.792911,-0.319978,0.1072433,-0.110852,1.277884,301.9493,9.308512,-0.1904513,0.09746218,0.1018135,346.1493,358.5865,17.73894,0.0002285263,0.000725472,0.002023719,0.0009016486,0.0007254367,0.0001579753,-0.05543447,-0.03745294,-0.3435176,343.8315,262.8901,2.186675,0.01444172,-0.01066136,0.003959453,0.03175401,-0.0180595,0.04478111

,1.820366,-0.3150815,0.116125,-0.1270821,2.835823,301.9704,5.291832,-0.1904804,0.09739852,0.1019527,346.1528,358.5836,17.75742,-0.001312847,0.001197327,0.002699953,0.001199744,0.001178334,0.008930373,-0.05498314,-0.03771245,-0.3434595,343.887,262.8717,2.204093,0.01563472,-0.009910534,0.002655605,0.004982017,-0.01307856,0.03743913

,1.825484,-0.3125424,0.1200891,-0.1350039,2.921147,301.7897,2.824664,-0.1904756,0.09740663,0.1019572,346.1486,358.5835,17.74892,-0.000989104,0.001246744,0.002452358,-0.0009443734,3.579712E-05,0.003625365,-0.05487084,-0.03773677,-0.3434588,343.8835,262.8698,2.230592,0.01670152,-0.009206832,0.002307013,-0.008000087,-0.008418012,0.02889313

,1.834217,-0.3097001,0.1240538,-0.1429252,2.800856,301.6525,0.5355756,-0.1903219,0.09732163,0.1018734,346.1417,358.5869,17.73905,0.0004559641,0.0006540607,0.001917381,-0.0003915281,0.001092576,-0.001111631,-0.05466437,-0.03778493,-0.3434265,343.8747,262.8719,2.258523,0.01792603,-0.008065749,0.002573654,-0.01816081,-0.00129748,0.01527758

,1.844918,-0.3073448,0.127712,-0.1508515,2.536228,301.5402,358.3152,-0.1903404,0.09733474,0.1018608,346.141,358.5805,17.74458,-0.0001689333,0.0008618099,0.001023638,-0.0005622016,-0.001538635,0.001877613,-0.05440712,-0.0378443,-0.3433818,343.8549,262.8746,2.296654,0.01964729,-0.007492433,0.002991451,-0.02896348,0.007176714,0.001512625

,1.856002,-0.3050417,0.1313242,-0.1587282,2.19353,301.49,356.2735,-0.1903237,0.09734392,0.1019002,346.141,358.5866,17.73039,0.0002410779,0.0008126856,0.001748968,-0.0002294293,-0.0001085957,-0.005196825,-0.05411339,-0.03787208,-0.343341,343.8162,262.8659,2.335501,0.02127108,-0.006112278,0.003124808,-0.03534169,0.00626426,-0.01770474

,1.867238,-0.3025212,0.1349844,-0.1666886,1.601927,301.4238,354.3537,-0.190322,0.09735906,0.1019073,346.1422,358.5917,17.73384,0.0002905659,0.001137645,0.001434122,8.875559E-05,0.002749268,-0.003802064,-0.05386102,-0.0379107,-0.3432873,343.7918,262.8651,2.357704,0.02190303,-0.00541319,0.003663276,-0.03390887,0.006980166,-0.02506524

,1.878534,-0.3002683,0.138677,-0.1747223,0.9272171,301.4342,352.7088,-0.1903449,0.09731066,0.1017804,346.1347,358.5815,17.74214,-0.0002049925,-2.856833E-05,0.0004608975,0.0004872259,-0.001530812,0.0008060877,-0.0535531,-0.03793788,-0.3432663,343.7522,262.8311,2.382755,0.02373019,-0.004836623,0.003116116,-0.03460788,-0.006195902,-0.03542142

,1.889709,-0.2980202,0.142579,-0.1825614,0.341234,301.5139,351.3304,-0.1903334,0.09733737,0.101788,346.1286,358.5871,17.74071,0.0001176439,0.0006894728,0.0004946755,-0.00247863,0.0007762814,9.7644E-06,-0.05320549,-0.03800273,-0.3432714,343.725,262.7797,2.417361,0.02554114,-0.005137078,0.002104009,-0.0378054,-0.02310378,-0.03844561

,1.900955,-0.2956918,0.1466523,-0.1906468,359.7108,301.61,350.2854,-0.1903452,0.09738231,0.1018147,346.1306,358.5836,17.7455,-0.0003913392,0.001244131,0.0008960404,9.449652E-05,4.368782E-05,0.002549833,-0.05284619,-0.03809226,-0.3432939,343.7051,262.7213,2.466939,0.02716425,-0.00595094,0.0008184414,-0.04723406,-0.03672931,-0.03819967

,1.911969,-0.293439,0.150857,-0.1987343,359.2686,301.721,349.3955,-0.1903102,0.09730446,0.1018249,346.1301,358.5816,17.74137,5.255324E-06,0.0001710259,0.0007143266,-0.0008411265,-0.000866653,0.0005561844,-0.05254197,-0.03822398,-0.3432643,343.7119,262.6925,2.494307,0.02774387,-0.007740628,0.001370351,-0.04759167,-0.03559908,-0.0264472

