songname,t,headX,headY,headZ,headRotX,headRotY,headRotZ,leftHandX,leftHandY,leftHandZ,leftHandRotX,leftHandRotY,leftHandRotZ,leftHandVelX,leftHandVelY,leftHandVelZ,leftHandAngVelX,leftHandAngVelY,leftHandAngVelZ,rightHandX,rightHandY,rightHandZ,rightHandRotX,rightHandRotY,rightHandRotZ,rightHandVelX,rightHandVelY,rightHandVelZ,rightHandAngVelX,rightHandAngVelY,rightHandAngVelZ

,4.107981,-0.04111993,0.08459795,-0.01078029,351.5993,323.675,359.4699,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

,4.107981,-0.04123056,0.08471382,-0.01086144,351.531,323.6593,359.4652,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

,4.127981,-0.04145694,0.08489907,-0.01052906,351.6262,323.692,359.4596,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

,4.148816,-0.0415405,0.08490014,-0.01067252,351.649,323.6957,359.4673,0.3983998,0.09432745,0.08798367,350.157,22.62464,3.783494,-0.001416006,0.009078483,0.001366363,0.009225827,-0.0003929227,0.008779995,0.5050876,0.08979928,0.08640939,346.0335,26.33997,342.4907,-0.01187754,0.01106629,0.004622173,0.004331092,0.0007826112,0.002291789

,4.171524,-0.0414747,0.08483624,-0.01068292,351.5682,323.6833,359.4697,0.3984516,0.09446669,0.08797139,350.1549,22.62786,3.756508,-0.0006645953,0.007826858,0.0001486661,0.0008068406,-0.0001786074,-0.00561521,0.5048602,0.09005511,0.08619851,346.0273,26.33546,342.4726,-0.01212758,0.01185594,0.0008667521,0.002925244,-0.001042262,-0.002634146

,4.177005,-0.0414753,0.08489466,-0.01064823,351.5854,323.6757,359.4589,0.3984454,0.09450889,0.08799398,350.1532,22.62458,3.758383,-0.0007470907,0.007872049,0.0008676233,0.0005218612,-0.002052033,-0.003821222,0.5047336,0.09027886,0.08616883,346.0266,26.34078,342.4695,-0.01132981,0.01273824,0.001191995,0.001329411,0.001513397,-0.002669211

,4.183621,-0.04155707,0.0849303,-0.01062767,351.6389,323.7005,359.4647,0.4027886,0.09148777,0.08925354,350.1653,22.60819,3.744146,0.004651623,0.004649519,0.002188558,0.004628775,-0.001131716,-0.002205601,0.5046685,0.09033334,0.08620411,346.0316,26.34157,342.4688,-0.01093262,0.01175198,0.002023922,0.003369129,0.001883491,-0.003842642

,4.19527,-0.04152131,0.08494735,-0.01056833,351.6649,323.6804,359.4483,0.4028583,0.09151602,0.08927268,350.1633,22.61412,3.738852,0.004981927,0.004483226,0.00182678,0.002413794,0.001401815,-0.004341844,0.5045009,0.09050155,0.08619076,346.0255,26.33413,342.4749,-0.01187439,0.01265044,0.0009889879,0.00072592,-0.001478426,0.001140879

,4.206403,-0.0413959,0.08497047,-0.01062347,351.6358,323.6896,359.457,0.4025135,0.09146225,0.08918375,350.1583,22.60219,3.753684,0.002732388,0.002474182,0.0008238021,0.001233259,0.001778201,-0.001583655,0.5044069,0.09055412,0.08587795,346.0106,26.33213,342.4612,-0.01147272,0.01174824,-0.002082401,-0.00087596,0.0001598776,-0.001094546

,4.217348,-0.04138374,0.08502436,-0.01065175,351.5954,323.6869,359.4595,0.4025347,0.09153545,0.08916843,350.1561,22.59538,3.764605,0.002605209,0.003351744,0.0001474864,0.002808085,-0.0011496,0.004467207,0.5042474,0.09067953,0.08583581,346.0128,26.33248,342.4581,-0.01075446,0.01070289,-0.002489952,-0.0002488518,0.0005281638,-0.002790603

,4.228924,-0.04131889,0.08500111,-0.01060836,351.5818,323.6776,359.469,0.4025884,0.09160149,0.08918917,350.1593,22.60118,3.750977,0.003299434,0.004194936,0.0006761992,0.0009964792,0.0004921637,-0.002331774,0.5041373,0.09081841,0.08582777,346.0158,26.33062,342.4579,-0.01065179,0.01133329,-0.001986062,0.0005487779,-0.0007497445,-0.002773677

,4.239444,-0.04137146,0.0850898,-0.01055469,351.6296,323.6799,359.4549,0.4026399,0.09161139,0.08917874,350.1642,22.59595,3.751454,0.003676869,0.003949658,0.0006859124,0.002956423,0.0006081882,-0.003157503,0.5041008,0.09090173,0.08564836,346.0181,26.33016,342.45,-0.01022633,0.01176858,-0.003663795,0.003206447,-1.609066E-05,-0.005643079

,4.251288,-0.04138303,0.08506858,-0.01054595,351.6436,323.6813,359.4458,0.4012246,0.0921309,0.08890152,350.1578,22.59093,3.778038,-0.001382603,0.001543193,6.17135E-05,0.003061364,-0.001009582,-0.0003792711,0.5035117,0.0909996,0.08553058,346.0142,26.32475,342.4666,-0.0127659,0.009338912,-0.00430055,0.003367004,-0.0007517682,-0.00171646

,4.262761,-0.04134226,0.08501756,-0.01057069,351.6345,323.6752,359.4482,0.4012027,0.09214914,0.08888012,350.1589,22.59125,3.777599,-0.001645134,0.001341318,-0.0005372695,0.00306136,-0.001009614,-0.000379289,0.5033751,0.09112358,0.08545297,346.0031,26.3281,342.4675,-0.01272593,0.009802657,-0.005132291,-0.00184135,0.001368064,0.00150365

,4.274267,-0.04139602,0.08502042,-0.01062865,351.6057,323.6772,359.4566,0.4013901,0.09206045,0.08876091,350.1442,22.59538,3.767542,-0.0008843049,0.002090068,-0.001989327,-0.0007355988,0.001651939,-0.0007315428,0.5033078,0.09106886,0.08527744,345.999,26.3166,342.4665,-0.01375064,0.009462882,-0.006713597,-0.0008681479,-0.002471415,0.001035714

,4.284341,-0.04139292,0.08503497,-0.01063277,351.6082,323.674,359.4616,0.4004567,0.09246671,0.08854467,350.1395,22.59253,3.774504,-0.003572195,0.001762325,-0.001907988,-0.002339796,5.338483E-05,-0.002012951,0.5031559,0.09120607,0.08519328,345.9966,26.3201,342.462,-0.01349022,0.01009261,-0.006886308,-0.00245181,-0.0008261287,-0.001200005

