songname,t,headX,headY,headZ,headRotX,headRotY,headRotZ,leftHandX,leftHandY,leftHandZ,leftHandRotX,leftHandRotY,leftHandRotZ,leftHandVelX,leftHandVelY,leftHandVelZ,leftHandAngVelX,leftHandAngVelY,leftHandAngVelZ,rightHandX,rightHandY,rightHandZ,rightHandRotX,rightHandRotY,rightHandRotZ,rightHandVelX,rightHandVelY,rightHandVelZ,rightHandAngVelX,rightHandAngVelY,rightHandAngVelZ

,1.419192,-0.2994452,0.0690347,0.008802877,351.4824,56.08216,0.1597463,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

,1.419192,-0.2995436,0.06914878,0.008663223,351.4817,56.08371,0.1641259,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

,1.439192,-0.2995225,0.06917536,0.008689866,351.4844,56.07866,0.1597986,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

,1.460879,-0.2995496,0.0691973,0.008680091,351.4783,56.08707,0.1634214,-0.5290152,0.08703375,-0.001336694,345.422,247.5475,349.9361,-0.001791096,-5.429488E-05,2.99401E-05,0.008525101,0.0003709034,0.006910467,0.6296642,0.01882768,-0.006677151,0.07498696,57.1376,173.8313,-0.001298229,-0.001462782,-0.0005504767,0.001095373,0.0004984782,-0.002564873

,1.485866,-0.2996346,0.06919611,0.008697496,351.4774,56.07961,0.1660899,-0.5290358,0.08711314,-0.001264244,345.4156,247.544,349.9086,-0.001068152,0.0005512545,0.0006129889,0.007735708,0.0006101492,0.003019147,0.6296136,0.01885903,-0.006651938,0.07042333,57.13657,173.8259,-0.001079874,-0.0008505478,-0.0001880147,-0.002061515,-0.001322572,-0.001987785

,1.492496,-0.2995262,0.0692271,0.008738087,351.4793,56.08869,0.1477453,-0.5289099,0.08719003,-0.001307368,345.4062,247.5449,349.9246,0.0001156056,0.001110103,-0.0002761931,0.003260297,-0.001014705,0.0006131041,0.6298664,0.018857,-0.006628513,0.07886374,57.13608,173.8292,0.0001153731,-7.232807E-05,-4.200378E-05,0.001379648,-0.0002567303,0.0005183449

,1.501224,-0.2995209,0.06916487,0.008749411,351.4837,56.07722,0.1565548,-0.5290928,0.08739471,-0.001387239,345.4148,247.5441,349.9271,-0.001490613,0.002507109,-0.0009186838,0.001371956,-0.0003435226,-0.0001135844,0.6298707,0.01887238,-0.006640136,0.07812864,57.14209,173.8274,0.0002044843,0.0004225661,-0.0003898377,0.00015517,0.003052502,0.0003365785

,1.512836,-0.2995446,0.06936419,0.008748219,351.527,56.0991,0.1501622,-0.529021,0.08721077,-0.001418233,345.4057,247.5274,349.9515,-0.001027319,0.0009273265,-0.001586143,-0.01044352,-0.001894374,-0.008274881,0.6298316,0.01886535,-0.006641775,0.08448115,57.14022,173.8282,-0.0009458821,4.170524E-05,-0.0003573992,0.002024136,0.00155627,-0.002033403

,1.523873,-0.2996862,0.06916606,0.008682893,351.431,56.07669,0.186967,-0.529175,0.08696568,-0.001516908,345.4111,247.53,349.9774,-0.003385553,-0.004924657,-0.003551091,-0.01533185,-0.001913016,-0.008148749,0.6297777,0.01863194,-0.006848246,0.08896453,57.15212,173.836,0.001615941,-0.00768312,-0.00390107,0.009258834,0.006259291,-0.002645721

,1.545886,-0.2998054,0.06925941,0.008574949,351.3074,55.98845,0.2816672,-0.5293193,0.08634961,-0.001681119,345.4229,247.5394,349.9614,-0.005143187,-0.01497788,-0.005510335,-0.0029469,0.002693144,0.004461066,0.6296589,0.01721847,-0.007021666,0.1020126,57.14368,173.8305,-0.001949102,-0.03179377,-0.005761864,0.01477661,0.0007135621,-0.009638728

,1.568629,-0.3000402,0.06932938,0.008549557,351.3476,56.02068,0.217522,-0.529337,0.08634794,-0.001549125,345.3991,247.5552,349.9237,-0.005101563,-0.01032568,-0.002692238,0.01234251,0.002172091,0.001870582,0.6300957,0.01569736,-0.006994545,0.09003922,57.12347,173.8011,-0.001830474,-0.04348744,-0.005436151,-0.008246467,-0.009483552,-0.002714883

,1.591612,-0.2998025,0.06956768,0.008730994,351.5882,56.10872,0.05860684,-0.5291064,0.08685219,-0.001411825,345.3784,247.5216,349.9813,-0.001002842,-0.004449075,-0.001696333,-0.01420137,-0.00913719,-0.01149073,0.6316905,0.0160284,-0.006419301,0.1473596,57.17575,173.8379,0.008498156,-0.02594472,-0.0003304847,0.001537809,0.01465307,0.008853332

