songname,t,headX,headY,headZ,headRotX,headRotY,headRotZ,leftHandX,leftHandY,leftHandZ,leftHandRotX,leftHandRotY,leftHandRotZ,leftHandVelX,leftHandVelY,leftHandVelZ,leftHandAngVelX,leftHandAngVelY,leftHandAngVelZ,rightHandX,rightHandY,rightHandZ,rightHandRotX,rightHandRotY,rightHandRotZ,rightHandVelX,rightHandVelY,rightHandVelZ,rightHandAngVelX,rightHandAngVelY,rightHandAngVelZ

,3.702356,-0.08896172,0.4883239,-0.3694041,316.009,348.2853,5.603349,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

,3.702356,-0.07553589,0.4816413,-0.3689647,315.8011,352.6301,1.701145,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

,3.722356,-0.07445276,0.4829612,-0.3690937,314.6619,352.5622,1.980495,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

,3.743843,-0.07374716,0.4837567,-0.3695761,314.5255,352.2367,2.378332,0.1666982,0.0802443,0.07833689,346.549,354.9549,16.93396,0.04913275,-0.05068457,0.01574699,0.001325385,-0.0007631091,-0.002753164,0.5098479,0.09078062,0.08904648,346.1466,19.80096,347.3417,-0.004552311,0.002345181,0.0004629733,-0.0006453139,-0.002951679,6.464269E-05

,3.765936,-0.07271755,0.4845906,-0.3708779,314.9372,351.5537,2.963588,0.1663411,0.08063722,0.07823271,346.5351,354.952,16.93592,0.0479488,-0.0494515,0.01563286,-0.001593517,-0.002358566,-0.001538438,0.5098238,0.09077239,0.08899671,346.1381,19.80051,347.3368,-0.004239375,0.002192074,-0.0001486228,-0.002182419,-0.001138687,0.001143637

,3.775756,-0.07247996,0.4847322,-0.3714097,315.187,351.2888,3.165395,0.1668292,0.08006966,0.07841223,346.5449,354.9518,16.96126,0.04846365,-0.05185029,0.01641891,0.002482532,0.0008391538,0.01148043,0.509897,0.09080827,0.08902341,346.1431,19.79818,347.3348,-0.004046605,0.002675681,0.0002623159,0.0001626129,-0.002061168,0.001812671

,3.787044,-0.07217157,0.4846191,-0.3719237,315.4263,351.0762,3.261438,0.1672263,0.07958376,0.07872117,346.5407,354.9252,16.99409,0.04706355,-0.05178761,0.01719259,-0.004730685,-0.00213977,0.01926493,0.5098586,0.09084547,0.08903068,346.1415,19.80168,347.3322,-0.003842296,0.002851743,0.0003832752,-0.001169652,-0.0004087024,0.0002949406

,3.79822,-0.07192934,0.4842268,-0.3723785,315.5541,350.9032,3.316685,0.1661156,0.08076394,0.07825089,346.5324,354.938,17.00244,0.04692069,-0.0490457,0.01582395,-0.002261099,0.001116368,0.01638761,0.5098774,0.09084368,0.08901817,346.1417,19.80561,347.3233,-0.003370506,0.002655441,-0.0001086634,-0.0009129094,0.001312695,-0.00329078

,3.809662,-0.07176137,0.4837891,-0.3728083,315.6659,350.8238,3.255438,0.1666784,0.08020353,0.07841885,346.531,354.9443,16.96067,0.04857756,-0.04997073,0.01576333,-0.0007595155,-0.0006354303,-0.007535588,0.5097616,0.09086859,0.08902472,346.1389,19.80167,347.3327,-0.004081188,0.002992218,2.380175E-05,-0.00076397,3.787556E-05,0.001173381

,3.820512,-0.0715996,0.4833446,-0.3733985,315.8734,350.8806,3.116652,0.1672695,0.07961202,0.07855803,346.5296,354.9614,16.86796,0.051344,-0.05202813,0.01566408,0.004295066,0.002708085,-0.04707179,0.5097079,0.09090209,0.08903795,346.1402,19.79823,347.3369,-0.004267639,0.002952111,0.000395931,0.0005683334,-0.001614512,0.002691214

,3.831656,-0.0715462,0.4827862,-0.3738326,316.1375,351.0141,2.969675,0.1662021,0.08083904,0.07807219,346.5229,354.9733,16.8321,0.05017585,-0.04854155,0.01446267,0.006658655,-0.001109943,-0.05010732,0.5097408,0.09084463,0.08887601,346.1352,19.79704,347.3267,-0.003908555,0.002286677,-0.001036441,0.001799096,-0.0001113003,-0.001242576

,3.842944,-0.07139182,0.482325,-0.3743073,316.4806,351.2142,2.760962,0.1667997,0.08022356,0.07822514,346.5237,354.983,16.79729,0.05042349,-0.04989247,0.01397317,0.006378852,-0.0001351442,-0.05043358,0.5098641,0.09083271,0.08888841,346.1343,19.79665,347.3195,-0.003378793,0.002747844,-0.001151974,0.000377847,-0.001288377,-0.001282071

