songname,t,headX,headY,headZ,headRotX,headRotY,headRotZ,leftHandX,leftHandY,leftHandZ,leftHandRotX,leftHandRotY,leftHandRotZ,leftHandVelX,leftHandVelY,leftHandVelZ,leftHandAngVelX,leftHandAngVelY,leftHandAngVelZ,rightHandX,rightHandY,rightHandZ,rightHandRotX,rightHandRotY,rightHandRotZ,rightHandVelX,rightHandVelY,rightHandVelZ,rightHandAngVelX,rightHandAngVelY,rightHandAngVelZ

,1.28366,-0.2949113,0.07189131,-0.01044579,349.8863,254.8427,359.7763,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

,1.28366,-0.2946882,0.0719831,-0.01098211,349.8924,255.2978,359.7774,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

,1.30366,-0.2945434,0.07202399,-0.01124342,349.8833,255.5717,359.774,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

,1.327672,-0.2945275,0.0720309,-0.01130836,349.8594,255.6232,359.7796,0.3824465,0.09474421,0.1532221,346.3374,16.14442,1.864487,0.0009289196,0.002636128,0.0004431218,0.00113212,-0.0002848878,-0.00036332,0.5050669,0.09005404,0.06184059,346.418,15.77933,2.0912,0.0007286951,0.001306269,0.0004692624,-0.000522915,-0.0002606273,0.001858043

,1.349948,-0.2945654,0.07206392,-0.01145907,349.878,255.739,359.7654,0.3824708,0.09471798,0.1531828,346.3337,16.14501,1.85606,0.001319777,0.001331953,2.908974E-05,-0.000597961,2.572196E-05,-0.00229311,0.5053296,0.08992517,0.06185037,346.411,15.77591,2.096969,0.0007853521,0.001449001,5.228474E-05,-0.001158193,-0.001032504,0.003412065

,1.357538,-0.2945645,0.07207525,-0.01142664,349.8984,255.7008,359.7575,0.3824849,0.0947361,0.1531841,346.3315,16.14716,1.852248,0.001429721,0.001558787,6.687665E-05,-0.00204308,0.0006602813,-0.0032489,0.5049362,0.09012628,0.06176752,346.4175,15.76878,2.098958,-5.68014E-05,0.0011648,0.0001111136,0.002083824,-0.004206802,0.002423106

,1.367826,-0.2945135,0.07205725,-0.0113333,349.8953,255.6533,359.7602,0.3824868,0.09476221,0.1531798,346.334,16.14158,1.858792,0.001105381,0.001908816,-9.019467E-05,0.0002584122,-0.001357823,0.0002428907,0.5049598,0.09015501,0.06176049,346.4158,15.77384,2.102905,0.000585054,0.001694418,-0.0001302781,0.001146362,-0.0005989536,0.003834602

,1.379235,-0.2946053,0.07206511,-0.01128735,349.8878,255.5897,359.7741,0.3825374,0.09478772,0.153176,346.336,16.14731,1.862038,0.001378955,0.002435797,-0.0001386684,0.001544004,0.001372843,0.001297254,0.5052407,0.08995306,0.06185287,346.4153,15.77051,2.112216,0.000601517,0.001039636,0.0002003068,0.001794746,-0.0009976266,0.006092972

,1.390338,-0.2946155,0.07204628,-0.01128794,349.8896,255.5912,359.7552,0.3824792,0.09467006,0.1532187,346.3341,16.14075,1.8652,0.0004659163,0.001271573,0.0003352161,0.0003936926,-2.30621E-05,0.0009306046,0.5049529,0.0900743,0.06179154,346.4145,15.77754,2.107408,0.0004375536,0.0007965756,1.712721E-05,7.789632E-05,0.002855609,0.0007357133

,1.401374,-0.2945427,0.07198954,-0.01128442,349.888,255.6158,359.7645,0.3824868,0.09470952,0.1532158,346.3341,16.14234,1.860808,0.0005236868,0.00202193,0.0001460129,-0.0003158723,0.0003466494,-0.001313079,0.5049505,0.09008956,0.06179309,346.4187,15.77429,2.107048,0.0002777724,0.001048713,5.428971E-05,0.002154732,0.0006372279,-0.0002538443

