songname,t,headX,headY,headZ,headRotX,headRotY,headRotZ,leftHandX,leftHandY,leftHandZ,leftHandRotX,leftHandRotY,leftHandRotZ,leftHandVelX,leftHandVelY,leftHandVelZ,leftHandAngVelX,leftHandAngVelY,leftHandAngVelZ,rightHandX,rightHandY,rightHandZ,rightHandRotX,rightHandRotY,rightHandRotZ,rightHandVelX,rightHandVelY,rightHandVelZ,rightHandAngVelX,rightHandAngVelY,rightHandAngVelZ

,0,0,0,0,0,0,0,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

,0.02,0,0,0,0,0,0,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

,0.3533334,-0.1016983,0.4570684,-0.3433215,353.4269,340.7666,3.590537,0.0219928,0.1929668,0.03053302,344.8007,340.3965,0.9173768,-0.1895171,0.1027731,-0.1257066,-1.551283,0.2585632,2.427521,0.5839128,0.08252347,0.09960043,346.4249,17.8808,356.1971,-0.0006073578,-0.0001979984,-1.083612E-05,0.003658559,-0.002173755,0.0001955909

,0.4376586,-0.09104574,0.4472939,-0.3448045,357.5264,341.6613,1.455155,0.01661265,0.2013582,0.03157455,344.8654,347.3548,353.6509,0.07916512,0.06687772,0.06474357,1.112914,0.3925232,-1.984054,0.5844836,0.08246386,0.09953505,346.4127,17.88953,356.1818,0.001259759,0.0001730668,-0.001941912,0.001909289,0.001631089,-0.001527289

,0.4476811,-0.08909285,0.4457573,-0.344775,358.4716,342.8711,1.052074,0.02178609,0.2027478,0.03310829,345.2186,349.4253,350.3106,0.1046986,0.0838175,0.04445784,0.7269737,0.5992894,-1.80061,0.5838201,0.0826472,0.09935558,346.4033,17.88313,356.1938,-0.0009158345,0.0001407381,-0.002132828,-0.001230733,-0.0007735153,-0.001023321

,0.452565,-0.08838665,0.4454088,-0.344646,358.7446,343.3192,0.9211791,0.02240872,0.2034701,0.03315026,345.2113,349.8348,350.033,0.1047067,0.08962099,0.03757263,0.6189318,0.6689939,-1.625859,0.5840034,0.08254719,0.0994553,346.4054,17.88904,356.1999,-0.0005685275,0.0002833572,-0.001608119,-0.0002412736,0.002406664,0.002384879

,0.461464,-0.08778989,0.4451754,-0.3445072,358.937,343.7445,0.7811176,0.02338433,0.2045567,0.03327477,345.2851,350.5015,349.4867,0.103204,0.0955638,0.03073474,0.5259497,0.743853,-1.429598,0.5837402,0.08268476,0.09937859,346.4059,17.88944,356.1998,-0.0009538158,0.0003067773,-0.001633113,0.0001779401,0.001868165,0.0001053218

,0.4734001,-0.08715343,0.4449923,-0.3442361,359.1292,344.1378,0.6640526,0.02499795,0.2052096,0.0335685,345.4467,351.2466,348.9905,0.1029859,0.09751686,0.02548166,0.4537393,0.8194067,-1.209554,0.5837259,0.0826844,0.09937143,346.4066,17.8865,356.1964,-0.001113383,0.0002565366,-0.001322635,-0.0002099534,-0.0007485982,-0.001337218

,0.4907102,-0.0864346,0.4449506,-0.3440156,359.2254,344.5084,0.5881312,0.02698267,0.2064728,0.03373885,345.4845,352.3787,349.2978,0.08648612,0.1060234,0.01062541,0.2445205,0.9881855,-0.5535257,0.5838988,0.0826987,0.09955841,346.4151,17.88818,356.1933,-0.0006814442,0.0009660768,-0.000148882,-0.001112048,-0.001795691,-0.0007652107

,0.4993623,-0.08585918,0.444981,-0.3438427,359.2723,344.7829,0.5781685,0.02727389,0.2079009,0.03358859,345.4635,352.9477,349.9442,0.07055948,0.1165996,0.003028206,0.1220356,1.07511,-0.1013887,0.5838938,0.08270395,0.09955412,346.4165,17.89047,356.1992,-0.0006744067,0.0008628405,-0.0002115066,0.0006971138,9.771313E-05,0.001606592

