songname,t,headX,headY,headZ,headRotX,headRotY,headRotZ,leftHandX,leftHandY,leftHandZ,leftHandRotX,leftHandRotY,leftHandRotZ,leftHandVelX,leftHandVelY,leftHandVelZ,leftHandAngVelX,leftHandAngVelY,leftHandAngVelZ,rightHandX,rightHandY,rightHandZ,rightHandRotX,rightHandRotY,rightHandRotZ,rightHandVelX,rightHandVelY,rightHandVelZ,rightHandAngVelX,rightHandAngVelY,rightHandAngVelZ

,3.819525,0.2152631,0.4435649,-0.2420702,21.14159,6.426897,305.7013,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

,3.819525,0.1943387,0.4425453,-0.253864,21.37068,0.8502977,309.5109,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

,3.839525,0.1879238,0.4422219,-0.2565083,21.5341,359.9687,310.5706,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

,3.861313,0.1859187,0.4420546,-0.2574168,21.60629,359.7235,310.9276,0.3691599,0.08766794,0.0549646,345.8385,21.18924,13.38724,0.00412004,-0.002000876,0.001216845,-0.001373218,-0.00174865,-0.0003487548,-0.3123085,0.08661449,0.112821,346.7376,4.649541,354.9522,-0.001477357,0.001779705,-0.0007318246,0.002446313,0.001732389,0.004123199

,3.883617,0.1798304,0.4414083,-0.2599513,21.63627,359.5959,312.1015,0.3691139,0.08770442,0.05496675,345.8413,21.19006,13.38743,0.003932227,-0.002200716,0.001383358,0.001805498,-0.000649945,-0.000520092,-0.3121222,0.08639872,0.1128311,346.7317,4.648376,354.9486,-0.001154408,0.001552042,-0.001251924,0.0008657413,-0.0007259078,-0.0005774319

,3.892659,0.1776509,0.4411103,-0.2607423,21.47951,359.8031,312.594,0.3689811,0.08779383,0.05481732,345.8347,21.19171,13.38765,0.003764454,-0.001588426,0.0001141051,0.0001396512,0.001056199,-0.0005159433,-0.3122989,0.08657146,0.1127632,346.7382,4.643919,354.9471,-0.001431593,0.001892688,-0.001131201,0.002920739,-0.001923667,-0.0004006911

,3.903933,0.1754564,0.4406711,-0.2615496,21.22153,0.1466951,313.1173,0.3690248,0.08778763,0.05482203,345.835,21.19228,13.3879,0.003772136,-0.001231231,0.0002011525,0.0001396429,0.001056202,-0.000515939,-0.3123076,0.08660674,0.1127459,346.7378,4.645251,354.9489,-0.001198456,0.002251801,-0.001220911,0.002017443,-0.000511117,0.0003696175

,3.915338,0.173057,0.4402167,-0.2623809,20.85218,0.6598802,313.735,0.3690622,0.0877713,0.05482882,345.8351,21.19084,13.39065,0.003588778,-0.001312862,0.0003152238,0.0007984644,0.0003667552,0.0006503848,-0.3123019,0.08665204,0.1127304,346.7349,4.653251,354.9367,-0.000614212,0.002741733,-0.001221682,-0.0001951536,0.002506635,-0.004812283

,3.926368,0.1703402,0.4397631,-0.2634693,20.26974,1.373424,314.4749,0.3690398,0.08779371,0.05494094,345.843,21.19069,13.39108,0.003493441,-0.001444184,0.00110999,0.0001931691,-0.0002267899,-0.001299191,-0.3121257,0.08648896,0.1129459,346.7406,4.650198,354.9431,-0.000769254,0.002955405,3.135868E-05,-0.0002077427,7.391324E-05,-0.001839786

,3.937769,0.167315,0.4387672,-0.2646747,19.04631,2.441306,315.4506,0.3690896,0.08777452,0.05494416,345.8408,21.19066,13.39723,0.003740601,-0.001489847,0.0008204917,0.0001569654,0.0003991212,0.002010718,-0.3123064,0.08672953,0.1128436,346.7412,4.650934,354.933,-0.0008065719,0.003321264,-0.0004866543,-0.00137848,0.0005651424,-0.004122439

,3.948532,0.1642292,0.4374256,-0.2659165,17.6263,3.524151,316.4474,0.3691404,0.08775473,0.05495739,345.8445,21.1932,13.39155,0.003970785,-0.001525837,0.0009064399,0.0007988808,0.001027795,-0.001872668,-0.3123157,0.08678734,0.1128342,346.7386,4.649917,354.9236,-0.0008289257,0.003880989,-0.0006188881,-0.002773964,-0.001280756,-0.006792367

,3.959878,0.1610806,0.4363843,-0.267022,16.62563,4.433528,317.2735,0.3692348,0.08770466,0.05503213,345.8445,21.18984,13.39506,0.003889607,-0.001484153,0.001210785,-0.001409222,-0.0004635543,0.0004423486,-0.3123481,0.08673656,0.1128937,346.7424,4.648664,354.9249,-0.001448094,0.003449568,-0.0002576418,-0.00162152,-0.001064976,-0.005839138

,3.971653,0.1582288,0.4354714,-0.268075,15.90545,5.248382,317.951,0.3690126,0.08774495,0.05501878,345.842,21.18966,13.40043,0.002716654,-0.001550281,0.001390666,-0.001454688,0.0008212032,0.00123229,-0.3123572,0.08676827,0.1128907,346.7448,4.651404,354.9237,-0.001319772,0.003433556,-0.0002871489,-0.0004057314,0.0001679714,-0.00520172

,3.982031,0.1555603,0.4346616,-0.2692935,15.35645,5.803721,318.5176,0.3691003,0.08764505,0.05501378,345.8451,21.18478,13.40092,0.002584628,-0.002285754,0.001342909,0.0002510893,-0.002170518,0.0004455353,-0.3123679,0.08682168,0.1128841,346.7443,4.65478,354.9161,-0.001183785,0.003834761,-0.0004001334,-0.0005189219,0.0005712798,-0.007546666

