songname,t,headX,headY,headZ,headRotX,headRotY,headRotZ,leftHandX,leftHandY,leftHandZ,leftHandRotX,leftHandRotY,leftHandRotZ,leftHandVelX,leftHandVelY,leftHandVelZ,leftHandAngVelX,leftHandAngVelY,leftHandAngVelZ,rightHandX,rightHandY,rightHandZ,rightHandRotX,rightHandRotY,rightHandRotZ,rightHandVelX,rightHandVelY,rightHandVelZ,rightHandAngVelX,rightHandAngVelY,rightHandAngVelZ

,3.529439,-0.09508622,0.559098,-0.3880962,284.6936,324.8868,23.7842,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

,3.529439,-0.09117711,0.5584956,-0.3821671,284.8531,322.1365,25.21125,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

,3.549439,-0.0892235,0.5592558,-0.380614,284.8964,323.5629,23.67589,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

,3.572407,-0.08885717,0.5593055,-0.3802801,284.9056,324.1182,23.03055,0.3469303,0.08907437,0.08830243,346.4006,11.91943,7.191605,0.001665088,-0.0008848915,-0.001507255,0.0002702843,-0.000834044,0.001273008,0.5647435,0.08997071,0.07479107,347.5902,39.12057,358.172,-0.001744027,0.001295167,-0.0004436393,-0.001116691,0.0004401745,-0.0032145

,3.594922,-0.08829653,0.559687,-0.3796743,284.8857,325.5062,21.32062,0.346915,0.08930457,0.08840573,346.4079,11.92354,7.194665,0.002202544,0.001142319,-0.0006534819,-0.001144582,0.001046037,0.0009410079,0.5646954,0.0900166,0.07478189,347.5902,39.11955,358.1817,-0.001770957,0.00154965,-0.0003677448,0.00239492,0.0008261808,0.0009117305

,3.603791,-0.08828974,0.5597555,-0.3795334,284.8925,325.7949,20.90331,0.3467762,0.08914208,0.08843035,346.4091,11.92008,7.202989,0.0008388163,-0.0005574051,-0.0006279398,0.0002817585,-0.0008299367,0.001278625,0.5644808,0.08999228,0.07472485,347.5808,39.11904,358.1867,-0.002779339,0.0009206478,-0.0008296287,0.0005519168,0.001734376,0.002126598

,3.614845,-0.08834028,0.5598032,-0.3794498,284.9051,325.9779,20.55246,0.3467885,0.08913529,0.08841997,346.4109,11.92384,7.199364,0.0009385518,-0.0005736198,-0.0007380658,0.0007231612,0.0009977764,-0.0005307206,0.5644472,0.09002292,0.07471496,347.5807,39.11875,358.1862,-0.00285791,0.001505697,-0.0008887223,-0.0001050598,0.001451947,0.001336992

,3.626249,-0.08846593,0.5597798,-0.3794227,284.9311,325.9102,20.44355,0.3468142,0.08913279,0.08840859,346.4082,11.92805,7.195158,0.001364757,-0.0004790676,-0.0008160553,-0.0008936201,0.002556023,-0.001859994,0.5643954,0.09002352,0.07470781,347.5831,39.11491,358.1928,-0.003364183,0.001074303,-0.0008229644,0.0024697,2.391156E-05,0.002579994

,3.637167,-0.08867466,0.5597868,-0.3794351,284.9421,325.723,20.43165,0.3470573,0.08895063,0.08867812,346.412,11.93331,7.191463,0.001219348,-0.001016976,0.0007215587,0.0003502382,-0.0009595678,-0.003239025,0.564769,0.0899061,0.07485801,347.5927,39.11761,358.1906,-0.00206015,0.001029275,-0.0001138268,0.003054657,0.001107971,0.001702029

,3.648365,-0.08884752,0.5595779,-0.3795247,284.9261,325.3218,20.64006,0.3467892,0.08926618,0.08857548,346.4121,11.9402,7.193079,0.001644453,-0.0003484494,0.0005595125,0.0005188101,0.003343332,-0.0001086967,0.5647557,0.08991122,0.07485539,347.5952,39.11776,358.1889,-0.001819518,0.000841576,-0.0001138589,0.003205057,0.0008839039,0.0002198352

,3.659626,-0.08912611,0.5594807,-0.3796235,284.8921,324.923,20.85528,0.3467842,0.08927906,0.08859366,346.4149,11.93152,7.191277,0.001074394,3.409098E-05,0.0008566864,0.001959619,-0.001191185,-0.001201558,0.5647182,0.08993208,0.07485861,347.5888,39.11164,358.1885,-0.002288571,0.001006044,0.00010483,0.000805916,-0.00264969,0.002041887

,3.671016,-0.08962142,0.5594521,-0.3798058,284.8322,324.3353,21.26652,0.3474424,0.08881664,0.08882904,346.4066,11.94258,7.190644,0.001850644,-0.0001743149,0.00123284,-0.001517815,-0.0008974743,-0.001762101,0.5647714,0.08988905,0.07488662,347.5907,39.11562,358.1862,-0.001972557,0.0009126342,-1.969277E-05,0.0002773459,0.0002019117,2.557585E-05

,3.682537,-0.09000194,0.5594543,-0.3799916,284.7772,323.7511,21.6781,0.3473685,0.08886218,0.08882874,346.4087,11.93866,7.188472,0.001555756,-0.0004102902,0.00138562,-0.001317408,-0.0019054,-0.001477469,0.5647902,0.08991599,0.07487208,347.5836,39.12026,358.1843,-0.001963763,0.001754315,-0.0004930905,-0.002598555,0.002079186,0.001746301

,3.694238,-0.09040833,0.5595011,-0.3801281,284.7374,323.2192,22.01321,0.3480145,0.08837807,0.08898848,346.4066,11.95601,7.189915,0.003031119,-0.001590247,0.001503287,0.0003246767,0.003040812,-0.001103712,0.5647683,0.08993542,0.07488394,347.5892,39.11767,358.1852,-0.002000646,0.001779051,-3.555072E-05,0.0002769274,0.000202696,2.480691E-05

,3.704462,-0.0909549,0.5594429,-0.3803111,284.7438,322.6914,22.34329,0.3475131,0.08834767,0.08895248,346.4052,11.95237,7.193321,0.0003149429,-0.003129007,0.001568021,-0.001077395,0.0009370681,-0.003560003,0.5649133,0.08985615,0.07494897,347.5932,39.11065,358.1845,-0.001669828,0.001785572,0.0005326619,0.001107604,-0.003098635,-0.0009236731

,3.715438,-0.09145772,0.5594705,-0.3804698,284.7359,322.3637,22.49412,0.3475039,0.08831441,0.08897066,346.4034,11.94838,7.197332,1.540634E-05,-0.003121182,0.001592881,-0.001326722,-0.0005697028,-0.0007526662,0.5644333,0.0899204,0.07489437,347.582,39.11422,358.1904,-0.003107338,0.001132701,0.0004497898,-0.001843142,-0.0004209147,-0.0008498775

,3.726418,-0.09198368,0.5594675,-0.3806902,284.7709,322.1444,22.52271,0.3475097,0.08825457,0.08899391,346.406,11.94483,7.195183,9.716718E-05,-0.003825723,0.001744709,-9.176515E-05,-0.002769547,-0.00141941,0.5643907,0.08992636,0.07490623,347.584,39.10998,358.1857,-0.003326182,0.0009485798,0.0006455063,-0.001896004,-0.002978419,-0.002765606

,3.738358,-0.09252584,0.559418,-0.3808627,284.7772,321.9628,22.53696,0.3475083,0.0883069,0.08867353,346.3922,11.94851,7.185049,0.001103567,-0.003587769,-0.0006623686,-0.0007023403,0.0002461652,-0.002281123,0.5645423,0.08983135,0.07476616,347.5738,39.11438,358.1812,-0.002924353,0.0009479126,-0.0007099531,-0.002004497,-0.0001982035,0.0006290135

,3.748504,-0.09303641,0.559318,-0.3810546,284.7733,321.7384,22.59389,0.3475295,0.08827496,0.08866763,346.3895,11.95162,7.187722,0.00134824,-0.003413618,-0.0006356034,-0.001547502,0.001760592,-0.0003314066,0.5645065,0.08983743,0.07476932,347.5732,39.11271,358.183,-0.003076341,0.0008642797,-0.000405374,-0.001120822,-0.0009411876,0.001596905

,3.75979,-0.09364545,0.5592422,-0.3812004,284.7373,321.4529,22.72567,0.3475319,0.08823442,0.08866465,346.3892,11.94738,7.189188,0.0010438,-0.003415948,-0.0005145906,-0.001150555,-0.0002530312,0.0002406117,0.5644791,0.08983445,0.07474935,347.5767,39.11967,358.1828,-0.002844906,0.0005583306,-0.0008049996,0.0004706731,0.002534123,0.0004666528

