songname,t,headX,headY,headZ,headRotX,headRotY,headRotZ,leftHandX,leftHandY,leftHandZ,leftHandRotX,leftHandRotY,leftHandRotZ,leftHandVelX,leftHandVelY,leftHandVelZ,leftHandAngVelX,leftHandAngVelY,leftHandAngVelZ,rightHandX,rightHandY,rightHandZ,rightHandRotX,rightHandRotY,rightHandRotZ,rightHandVelX,rightHandVelY,rightHandVelZ,rightHandAngVelX,rightHandAngVelY,rightHandAngVelZ

,2.092795,-0.06047595,0.4452754,-0.4276339,286.585,9.054405,358.6599,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

,2.092795,-0.05998993,0.4453194,-0.4280222,286.2371,9.895721,357.9714,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

,2.112795,-0.05979538,0.4451489,-0.4276959,286.4343,10.17742,357.6837,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

,2.135575,-0.05978656,0.4451395,-0.4274685,286.5248,10.11603,357.7345,0,0,0,0,0,0,0,0,0,0,0,0,-0.2182382,0.07030869,0.07593399,347.4353,60.77267,357.5251,-0.001302063,0.001013759,-4.39315E-05,-0.002446167,-0.002812598,-0.000969965

,2.158221,-0.05974555,0.4452078,-0.427342,286.565,9.961926,357.8871,0,0,0,0,0,0,0,0,0,0,0,0,-0.2181774,0.07036936,0.07587332,347.4383,60.77495,357.5273,-0.0006409648,0.001700375,-0.0006441199,0.0008819461,-0.0005905854,0.0008291542

,2.167771,-0.05985546,0.4452628,-0.4273008,286.5685,9.967347,357.8827,0,0,0,0,0,0,0,0,0,0,0,0,-0.2181824,0.07039261,0.07585269,347.4404,60.77716,357.525,-0.0006477284,0.001872364,-0.001041579,0.0002867499,7.803977E-05,-0.0007843122

,2.177804,-0.05987179,0.4452848,-0.4272557,286.5854,9.965482,357.8728,0,0,0,0,0,0,0,0,0,0,0,0,-0.2181798,0.0703932,0.07584625,347.4447,60.77651,357.5214,-0.0003754287,0.001378226,-0.0009588717,-0.0004310028,-0.0006259187,-0.003624755

,2.184438,-0.05989599,0.4452095,-0.4272276,286.5913,9.959836,357.8867,0,0,0,0,0,0,0,0,0,0,0,0,-0.2181839,0.07041061,0.07584518,347.4415,60.77489,357.5275,-0.0004001785,0.001558625,-0.0007741639,0.001414756,-0.0006416296,-9.191935E-05

