songname,t,headX,headY,headZ,headRotX,headRotY,headRotZ,leftHandX,leftHandY,leftHandZ,leftHandRotX,leftHandRotY,leftHandRotZ,leftHandVelX,leftHandVelY,leftHandVelZ,leftHandAngVelX,leftHandAngVelY,leftHandAngVelZ,rightHandX,rightHandY,rightHandZ,rightHandRotX,rightHandRotY,rightHandRotZ,rightHandVelX,rightHandVelY,rightHandVelZ,rightHandAngVelX,rightHandAngVelY,rightHandAngVelZ

,2.847004,-0.08186829,0.4412684,-0.3366725,6.888799,349.509,1.828015,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

,2.847004,-0.07701755,0.4374613,-0.3345814,9.613714,350.0645,0.7277193,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

,2.867004,-0.0772953,0.4376012,-0.3340919,9.347236,349.9126,0.5011933,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

,2.892164,-0.07760048,0.4372464,-0.3340161,8.907115,349.7732,0.2530473,0.01462615,0.2095187,-0.01210749,344.3545,336.5022,324.4125,-0.1540184,0.006332927,-0.1276265,1.315651,-2.765852,-2.272516,0.5839159,0.08274698,0.09947532,346.4077,17.88319,356.197,0.00111967,-0.0005130431,-0.0004887638,0.0007576423,0.0002559669,-0.001850946

,2.915603,-0.07792652,0.4372381,-0.333577,8.6752,349.8654,0.55249,0.006148696,0.2131807,-0.02087435,342.4387,332.7394,326.1005,-0.2292883,0.06632743,-0.2343162,-0.5131695,-2.186069,-0.4464129,0.5839715,0.08262086,0.0994159,346.4043,17.87936,356.205,0.0009136776,-0.001126873,-0.0009529509,0.00146094,-0.0002092174,0.0003792828

,2.924256,-0.0779407,0.4374114,-0.3333425,8.665697,349.7817,0.7009305,0.003598452,0.2142084,-0.02380177,341.6181,331.7669,327.3293,-0.2388635,0.07800569,-0.2522845,-0.9845092,-1.881899,0.01139568,0.5839789,0.08260167,0.09940153,346.4066,17.87879,356.2015,0.0008791832,-0.001395083,-0.001082968,0.001878537,-0.0007469709,-0.001903408

,2.935649,-0.07793009,0.4374394,-0.3332352,8.600648,349.7317,0.7844813,0.001175046,0.2153285,-0.02653152,340.5373,331.0399,329.2665,-0.2407983,0.09262114,-0.2654859,-1.649619,-1.332526,0.6196526,0.5839875,0.08259416,0.09938675,346.4051,17.87877,356.2029,0.0008427208,-0.001221363,-0.001154529,0.00116142,-0.0004910379,-0.000603423

,2.947232,-0.07797563,0.4374214,-0.3331971,8.504659,349.7175,0.8279127,-0.001641273,0.2186834,-0.03034627,339.4016,330.2514,331.2133,-0.2310282,0.1101491,-0.2718877,-2.02761,-0.9597415,0.9598877,0.5841196,0.08253002,0.09961855,346.4078,17.88608,356.2065,0.0009641052,-0.001002025,0.0005463133,-0.001685563,0.0007450418,0.00106919

,2.958192,-0.07806218,0.437462,-0.3331203,8.429221,349.7354,0.8399987,-0.004195213,0.2198923,-0.03328562,338.2047,329.7446,334.0764,-0.2319281,0.1107496,-0.2722733,-2.517363,-0.4647887,1.487266,0.5841222,0.08249748,0.09962976,346.4142,17.88255,356.2074,0.0007083261,-0.001531661,0.0006759834,0.001579842,-0.00123139,0.000640183

,2.969115,-0.07814789,0.4378027,-0.3331715,8.346357,349.7722,0.8333391,-0.007068515,0.2208602,-0.03561544,337.2246,329.0984,337.0414,-0.2351656,0.1045866,-0.2647358,-2.899695,-0.04615274,1.997169,0.5841324,0.08249772,0.09963143,346.4068,17.88299,356.2034,0.000679903,-0.001006582,0.0005057139,-0.003085763,-0.001898295,-5.588121E-05

,2.98038,-0.07825851,0.437917,-0.3329515,8.260406,349.7431,0.8572735,-0.009151459,0.2241309,-0.03885269,336.3329,328.471,340.1793,-0.2272101,0.1064185,-0.2566558,-3.058191,0.2547002,2.335448,0.5841537,0.08243227,0.09954959,346.4057,17.88899,356.205,0.001149205,-0.001454379,-0.0003059237,-0.0008890795,0.002823104,0.0002303289

,2.991275,-0.07841849,0.4380831,-0.3327591,8.172707,349.6677,0.9173896,-0.01168585,0.2245692,-0.04110682,335.707,327.8388,342.7546,-0.2292035,0.08899286,-0.243141,-3.003202,0.3663152,2.445722,0.5841625,0.08240736,0.09955043,346.4075,17.88775,356.1969,0.001093297,-0.001710428,-0.0001869719,-0.0009629977,0.000695023,-0.003756312

,3.002982,-0.07849336,0.4384456,-0.3326134,8.035563,349.5792,1.005409,-0.0146445,0.2243497,-0.04214436,335.5985,327.2094,345.0677,-0.234124,0.0472513,-0.2056099,-2.657911,0.4297102,2.517023,0.5841804,0.08237278,0.0995422,346.4071,17.88818,356.1975,0.001271639,-0.002138447,-0.0003592538,-0.0006633925,0.0009767336,-0.002773607

,3.013692,-0.07853401,0.4385793,-0.3324808,7.909973,349.4963,1.062403,-0.01653004,0.226504,-0.04431909,335.4282,326.6452,347.1816,-0.2247413,0.0423114,-0.1921292,-2.433416,0.4295131,2.502281,0.5843225,0.0822742,0.09977037,346.4174,17.88894,356.2065,0.001302968,-0.002008987,0.001000967,0.0003540583,0.0007990418,0.000436083

,3.024976,-0.07864118,0.4386979,-0.3324456,7.799122,349.4134,1.114757,-0.01903641,0.225747,-0.04545584,335.6357,326.0656,349.0503,-0.2224628,0.007961916,-0.1636206,-2.036898,0.3742371,2.432419,0.5844388,0.08240032,0.09975421,346.4183,17.89158,356.1992,0.002363866,-0.001122702,0.0008363368,-0.000663147,0.0007737278,0.0007447898

,3.036122,-0.07876968,0.4387956,-0.3325294,7.663401,349.36,1.132745,-0.02078176,0.2244835,-0.04591668,335.9957,325.6193,350.2859,-0.2163375,-0.02469035,-0.1334342,-1.576217,0.2940965,2.254295,0.584466,0.08237839,0.0997687,346.4195,17.88976,356.1936,0.002429456,-0.001475353,0.0009971863,-0.0004379936,-0.001072269,-0.002259382

