songname,t,headX,headY,headZ,headRotX,headRotY,headRotZ,leftHandX,leftHandY,leftHandZ,leftHandRotX,leftHandRotY,leftHandRotZ,leftHandVelX,leftHandVelY,leftHandVelZ,leftHandAngVelX,leftHandAngVelY,leftHandAngVelZ,rightHandX,rightHandY,rightHandZ,rightHandRotX,rightHandRotY,rightHandRotZ,rightHandVelX,rightHandVelY,rightHandVelZ,rightHandAngVelX,rightHandAngVelY,rightHandAngVelZ

,2.665313,0.4073105,0.07081068,0.006274805,350.9462,346.8963,359.8896,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

,2.665313,0.4058478,0.07177508,0.005919741,350.9391,346.8914,359.8904,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

,2.685314,0.4056416,0.07192886,0.005927549,350.9416,346.904,359.8873,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

,2.707545,0.4053719,0.07209361,0.005810306,350.9413,346.9001,359.8958,0,0,0,0,0,0,-1.192841E-19,8.898245E-43,1.159023E-19,-8.898245E-43,1.158921E-19,8.898245E-43,0.5535946,0.0843308,0.1635324,346.8834,12.31624,344.9261,0.002165219,-0.002289962,0.0007988798,7.54168E-06,0.0005049193,-0.0006083175

,2.727975,0.4051986,0.0722177,0.005705223,350.9413,346.8955,359.8894,0,0,0,0,0,0,-1.192841E-19,8.898245E-43,1.159023E-19,-8.898245E-43,1.158921E-19,8.898245E-43,0.5536258,0.08428073,0.1635562,346.8834,12.30912,344.9296,0.001819241,-0.002272653,0.0009617276,0.0007404401,-0.002519856,0.001064122

,2.7393,0.4052017,0.07222056,0.005706416,350.9448,346.8902,359.8876,0,0,0,0,0,0,-1.192841E-19,8.898245E-43,1.159023E-19,-8.898245E-43,1.158921E-19,8.898245E-43,0.5536504,0.0843066,0.1634635,346.8824,12.3155,344.9299,0.002576419,-0.002497655,0.0001127242,0.001743272,0.002025825,0.002059916

