songname,t,headX,headY,headZ,headRotX,headRotY,headRotZ,leftHandX,leftHandY,leftHandZ,leftHandRotX,leftHandRotY,leftHandRotZ,leftHandVelX,leftHandVelY,leftHandVelZ,leftHandAngVelX,leftHandAngVelY,leftHandAngVelZ,rightHandX,rightHandY,rightHandZ,rightHandRotX,rightHandRotY,rightHandRotZ,rightHandVelX,rightHandVelY,rightHandVelZ,rightHandAngVelX,rightHandAngVelY,rightHandAngVelZ

,7.646477,-0.3439311,0.0781157,-0.02042939,350.9631,7.095544,359.7008,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

,7.646477,-0.3442585,0.07827187,-0.02046137,350.9669,7.088673,359.7065,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

,7.666477,-0.3441683,0.07822394,-0.02053507,350.9601,7.088221,359.7172,-0.25,1,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0

,7.689322,-0.3440764,0.07822216,-0.02043556,350.9622,7.096778,359.7084,0.4843583,0.09449935,0.07630265,346.4109,36.80008,342.2031,-3.419529E-05,0.001684965,0.0007440766,-0.001911372,-0.001360586,0.0007544528,0.3862152,0.08685088,0.09545362,345.7848,26.46121,14.22949,-0.002971535,0.002804718,-0.0004419969,-0.001753781,0.001214409,6.733315E-05

,7.713124,-0.3439639,0.07819402,-0.02037449,350.9629,7.093233,359.7039,0.4844496,0.09451318,0.07640117,346.4152,36.80394,342.2069,0.0002265265,0.001498418,0.001493826,0.000306203,0.0009362313,0.000939519,0.3860664,0.08700907,0.09544754,345.79,26.4607,14.23425,-0.002733437,0.002426544,-3.548423E-05,0.001733234,0.001900944,0.001871803

,7.721103,-0.343937,0.07819295,-0.02036031,350.9615,7.088394,359.6986,0.4844377,0.0945226,0.07642472,346.4119,36.80003,342.2061,-0.0001350255,0.001412405,0.001799381,-0.001296892,-0.00102756,0.001558209,0.3860443,0.0870378,0.09545189,345.7883,26.46006,14.2294,-0.00271705,0.002678595,0.0001085656,-0.000454769,0.0005406293,-0.0002986243

,7.732754,-0.3439558,0.07821631,-0.02045386,350.9617,7.091756,359.7004,0.484437,0.09452748,0.07644469,346.414,36.80075,342.2036,-0.0001133987,0.001137819,0.001794056,-0.0009799816,-0.0006933924,-0.0002285435,0.3859921,0.087075,0.09545308,345.7873,26.45596,14.23272,-0.003321166,0.002852087,0.0001121223,-3.871138E-05,-0.001313471,0.001489769

,7.743549,-0.3439542,0.07822657,-0.02045019,350.96,7.098905,359.7006,0.4843738,0.09450114,0.07625014,346.4052,36.80684,342.1986,-0.0003994175,0.0005293979,0.0003251942,-0.001738696,0.001541208,-0.000577316,0.3857105,0.08727443,0.09521085,345.7783,26.44907,14.22289,-0.003723736,0.002993959,-0.001208772,-0.002249273,-0.003996646,-0.001407758

,7.754542,-0.3439378,0.07823062,-0.02044953,350.9649,7.097308,359.6976,0.4843717,0.09448349,0.07625347,346.4067,36.80783,342.2001,-0.0003562904,-0.0001771018,0.0003701708,-0.0002565884,0.001571827,-0.0003087575,0.3856781,0.08732092,0.09518838,345.7745,26.45735,14.2276,-0.00349376,0.003334407,-0.001389055,-0.002197005,0.00127703,0.0015079

,7.765604,-0.3439469,0.07823145,-0.02055465,350.9539,7.088976,359.7046,0.4843664,0.09447336,0.07627064,346.4054,36.80555,342.199,-0.0004780669,-0.0004683314,0.0008181939,-0.0009903377,-0.0006929472,-0.0002268959,0.3856289,0.08734405,0.09518808,345.7802,26.45612,14.22565,-0.003768657,0.00304642,-0.001010359,0.0004085512,0.0008250905,-0.0008352476

,7.776594,-0.3440149,0.07826149,-0.02057828,350.9548,7.086146,359.6967,0.4842608,0.09442163,0.07618004,346.404,36.80283,342.2051,-0.0009833585,-0.001306185,9.905703E-05,0.002521971,-0.001265925,0.001561686,0.3855219,0.08738005,0.09518611,345.7855,26.45794,14.22547,-0.004305646,0.002410293,-0.0007582677,0.002579192,0.000443076,-0.001737487

,7.787848,-0.3439975,0.07826781,-0.02057816,350.9614,7.087265,359.7049,0.4842656,0.09439456,0.07617241,346.3978,36.8085,342.1995,-0.000549574,-0.001665865,-0.0001444902,-0.002059996,0.001207834,0.0012114,0.385438,0.08735156,0.09518659,345.7811,26.45963,14.22695,-0.004040547,0.001598739,-0.0007337391,-1.556E-05,0.001787473,-0.001006505

,7.799787,-0.3439912,0.07829976,-0.020532,350.9639,7.083025,359.7011,0.4842505,0.09436047,0.07618701,346.4019,36.80301,342.1987,-0.0008003323,-0.002073092,0.0003036979,-0.0001858841,-0.00196009,-0.0003182695,0.3853745,0.08737481,0.0951882,345.7857,26.45437,14.23064,-0.004488882,0.001756499,-0.0004762301,0.002571444,-0.0004497658,-0.0001201203

,7.811451,-0.3440274,0.07830584,-0.02052866,350.9596,7.077734,359.6966,0.4843071,0.09430921,0.07629609,346.4026,36.80387,342.2033,-0.001135341,-0.001754465,0.000905417,0.0001740357,-0.0009955557,0.001829691,0.3853261,0.08738792,0.09519893,345.7803,26.45658,14.22724,-0.004550955,0.001643513,-0.0003984682,-0.0004627605,0.0005373353,-0.000295047

,7.822147,-0.3440386,0.07830799,-0.02051069,350.9595,7.09196,359.7045,0.4843221,0.09428263,0.07629722,346.4063,36.80723,342.2025,-0.00044282,-0.001917862,0.000663597,0.001164119,0.0006364906,0.0004047642,0.3852816,0.08740306,0.09519559,345.7804,26.45712,14.22738,-0.004363951,0.001527725,-0.0003439938,-0.0004627644,0.0005373351,-0.0002950414

,7.832381,-0.3440456,0.07833076,-0.02051114,350.9622,7.093276,359.7005,0.4843092,0.09426308,0.07630599,346.4067,36.80454,342.2017,-0.0006489487,-0.001835994,0.0006560824,0.000490825,-0.0006617443,4.283755E-05,0.3852365,0.08740664,0.09518778,345.7868,26.45951,14.22859,-0.004236143,0.001177805,-0.0004387021,0.002594135,0.001761181,-0.001006496

,7.843753,-0.3440664,0.07834566,-0.02051587,350.9558,7.085314,359.7067,0.4846437,0.09400129,0.07636428,346.4022,36.80749,342.196,-0.0002698876,-0.002101527,0.0002679464,-0.002474832,-0.0007215345,-0.000494955,0.385128,0.08747256,0.09513909,345.7784,26.45329,14.22554,-0.004970519,0.002042854,-0.0007721529,-0.0009261814,-0.002031515,-0.0003117475

,7.858622,-0.3440531,0.07835209,-0.02050839,350.9624,7.086359,359.7031,0.4843917,0.09426534,0.07626218,346.4021,36.80658,342.1977,-0.0001289705,-0.001575873,4.868391E-05,-0.001249366,-5.995128E-05,0.0011146,0.3852243,0.08749866,0.09512711,345.7828,26.46312,14.22288,-0.003793662,0.002152563,-0.001078631,-3.44785E-06,0.003104141,-0.0002826339

,7.86589,-0.3440633,0.07836843,-0.02056502,350.9668,7.087029,359.7033,0.4843905,0.09424913,0.0762592,346.4011,36.80466,342.1948,-0.000171212,-0.001531567,-2.983789E-05,-0.00253558,-0.001689865,-5.300489E-05,0.3851709,0.08751941,0.09512335,345.7862,26.45966,14.22013,-0.004035043,0.002112323,-0.000877236,0.0008430704,0.0007561008,-0.002278576

,7.877064,-0.3440566,0.07833755,-0.02055724,350.9617,7.093708,359.7046,0.4844193,0.09428382,0.07615751,346.4009,36.80519,342.1945,0.0003439246,-0.001625232,-0.0008663791,-0.0004443185,-0.001327274,0.001019399,0.3851473,0.08759344,0.09502894,345.7762,26.45804,14.22101,-0.003980574,0.002806286,-0.001630138,-0.001762711,0.001630695,0.002404823

,7.888272,-0.344028,0.07834256,-0.02055795,350.9637,7.081347,359.7071,0.4844306,0.09424055,0.0761494,346.407,36.8056,342.1921,0.0006042412,-0.00238551,-0.0008387141,0.001671514,-0.0006294607,-0.00228579,0.3850842,0.08761036,0.09501731,345.7815,26.45493,14.22048,-0.004462069,0.00246333,-0.001479623,0.0003950224,-7.156901E-05,0.0007738073

,7.899446,-0.3440547,0.07836628,-0.02058111,350.9504,7.089983,359.7029,0.4844303,0.09420645,0.0761407,346.4034,36.80429,342.1917,0.0004331804,-0.002609857,-0.0008166897,-0.0001274743,-0.0009936523,-0.0007674675,0.3850372,0.08763921,0.09500027,345.7807,26.45599,14.21346,-0.00435293,0.00247564,-0.001493066,-0.001345087,-0.0001822,-0.002108617

,7.910575,-0.3441051,0.07839847,-0.02060159,350.9615,7.088963,359.7029,0.4844751,0.09426117,0.07612282,346.4019,36.81092,342.1895,0.0008731157,-0.001434909,-0.001259755,-0.001743905,0.001542291,-0.0005817481,0.3850558,0.08762217,0.09497708,345.7797,26.45584,14.22036,-0.004454694,0.002924855,-0.002012481,-2.942758E-05,0.0008888043,0.0006011393

,7.921669,-0.3440849,0.07840312,-0.02060221,350.9633,7.084538,359.7019,0.4844761,0.0942384,0.07611525,346.4026,36.80867,342.194,0.0006806297,-0.001592158,-0.001105413,0.0002905834,0.0009380271,0.0009364104,0.3850079,0.0876596,0.09496564,345.7854,26.45288,14.22437,-0.004382954,0.003062485,-0.001726692,0.003005001,-9.882436E-05,0.0007758143

,8.08737,-0.3444579,0.07846105,-0.02067067,350.9409,7.091826,359.6917,0.4845839,0.09328508,0.07652742,346.3983,36.81221,342.1944,-0.001871041,-0.01658167,0.002423453,-0.001444524,0.001540946,0.002011367,0.3845637,0.08815646,0.09431624,345.7839,26.45894,14.22585,-0.008353975,0.01372486,-0.01305987,0.0008689719,0.002920061,0.003138557

,8.116384,-0.3443989,0.07851112,-0.02071653,350.9924,7.10727,359.6871,0.4849167,0.09311628,0.07629138,346.4106,36.80858,342.1811,0.001191412,-0.01389321,-0.00134152,0.001548024,-0.002561774,-0.001410236,0.3844547,0.08880532,0.0943262,345.789,26.45905,14.22719,-0.006714827,0.0165834,-0.009358334,0.0004328125,0.002562741,0.002238111

,8.123824,-0.3444226,0.07850707,-0.02080296,350.9501,7.087578,359.7072,0.4848967,0.09307802,0.07625061,346.4027,36.81239,342.1772,0.0003819916,-0.01182316,-0.00212038,-0.002480809,-0.0007214603,-0.0005107365,0.3843791,0.08898103,0.09422714,345.7925,26.45573,14.22875,-0.007239478,0.01768846,-0.009958044,0.002155977,0.0009291023,0.002047654

,8.134514,-0.3443609,0.07846928,-0.02062742,350.984,7.105303,359.7015,0.4849102,0.09292269,0.07621276,346.4056,36.81389,342.1823,0.0005041074,-0.0122861,-0.002494728,0.0002880633,0.000938457,0.0009250409,0.384311,0.08915067,0.09412181,345.7916,26.45835,14.22264,-0.006833351,0.01660817,-0.009676183,0.0004157162,0.0008189434,-0.0008347215

,8.145487,-0.34437,0.0784725,-0.02066533,350.9642,7.093687,359.7014,0.4855337,0.09301305,0.07649672,346.4189,36.81096,342.1851,0.003431175,-0.008570195,-0.0006491032,0.0007925199,-0.0006635233,0.002606453,0.3843229,0.08879864,0.09451735,345.8029,26.45098,14.24908,-0.009151576,0.01510396,-0.00664648,0.003860485,-0.004223277,0.002025711

,8.156528,-0.3443667,0.07843447,-0.02067564,350.96,7.101168,359.7078,0.4855685,0.092924,0.07648176,346.421,36.81125,342.1799,0.00328536,-0.008382726,-0.000837268,-0.0001168076,-0.000992387,-0.0007918407,0.3842587,0.08894134,0.09442925,345.8012,26.46035,14.23959,-0.008334318,0.01446799,-0.007092633,0.000418202,-0.0004884366,-0.001550189

,8.168047,-0.3444163,0.07849443,-0.02063896,350.9917,7.101152,359.6935,0.4856288,0.09279954,0.07647055,346.417,36.81217,342.1836,0.003939224,-0.009160537,-0.0009500997,-0.0006288338,0.0002730746,0.001894286,0.3841691,0.08912158,0.09434044,345.7953,26.46132,14.24497,-0.008205647,0.01495803,-0.007345521,-0.001310037,0.0006761855,0.002599408

,8.178993,-0.3444477,0.07847607,-0.02066471,350.9548,7.095825,359.7155,0.4858935,0.09290767,0.07664579,346.4317,36.80853,342.1812,0.005029513,-0.007152615,0.0002122492,0.0007628892,-0.001293718,-0.001336228,0.3839045,0.08882177,0.0945583,345.7994,26.45964,14.26003,-0.01165261,0.01297896,-0.005623524,-2.056169E-05,-0.001730288,-0.0008202052

,8.190219,-0.3444477,0.07846463,-0.02065165,350.9762,7.098752,359.7,0.4859457,0.09280968,0.07664686,346.4299,36.81168,342.1846,0.00486677,-0.007638673,0.0001733534,0.0003118059,0.0009380127,0.0009064516,0.3837636,0.088943,0.09451038,345.7998,26.46096,14.26314,-0.01191501,0.01221856,-0.005181359,0.000430621,-5.531164E-05,0.0008123185

,8.201395,-0.3443481,0.0784632,-0.02061023,350.9532,7.089897,359.6983,0.4859896,0.09271979,0.0766632,346.4337,36.80323,342.186,0.004618381,-0.007848119,0.0006203202,0.00299237,-0.003498441,-0.0007178747,0.3836226,0.08909011,0.09446025,345.7997,26.46025,14.26179,-0.0121215,0.01257728,-0.004950943,-7.806414E-06,-0.0004122621,-9.057854E-05

,8.212374,-0.3443602,0.07846653,-0.02057828,350.9727,7.107288,359.693,0.4864545,0.09290671,0.07683092,346.4419,36.80693,342.1832,0.007178175,-0.005157025,0.00147978,0.001128463,-0.0003319925,0.0008010347,0.3836815,0.08894908,0.09467459,345.8054,26.46678,14.26677,-0.01228877,0.01133358,-0.003508062,0.00088522,0.001198469,0.0001026994

,8.223486,-0.3443538,0.07847595,-0.020604,350.9709,7.098083,359.6866,0.4865489,0.09285963,0.07683867,346.437,36.80584,342.1853,0.007677449,-0.004957195,0.001262406,-5.767279E-05,-0.000364797,0.003125089,0.3835523,0.08907545,0.09462172,345.7992,26.47021,14.26223,-0.01204208,0.01133787,-0.00384356,-0.002588358,0.001827645,-0.0009728933

,8.235271,-0.3443418,0.07843661,-0.02071862,350.9503,7.09649,359.7003,0.4866347,0.09282374,0.07684529,346.4372,36.80819,342.1793,0.00767212,-0.004307908,0.0009898442,-0.001774744,0.0005755345,-0.0001795628,0.3834038,0.08921134,0.09459126,345.7937,26.46564,14.26315,-0.01245341,0.01159953,-0.003522689,-0.004354457,-0.0009631455,0.0009881102

,8.246407,-0.3443378,0.07844877,-0.02072136,350.9644,7.097033,359.6891,0.4865136,0.09290588,0.07666469,346.4315,36.80247,342.1779,0.007653836,-0.004895679,-1.126836E-05,-0.001096104,-0.002625717,0.0006148154,0.3833985,0.08888209,0.09447575,345.7882,26.46692,14.26443,-0.01309726,0.008523378,-0.004599305,-0.001308193,0.0002619123,0.000281564

,8.257957,-0.3443433,0.0784353,-0.02073349,350.9507,7.09209,359.691,0.4866154,0.09285676,0.0766542,346.428,36.81096,342.173,0.008173895,-0.004665844,-0.0002896905,-0.004072199,0.001814023,-0.000353663,0.3832321,0.08898318,0.09445041,345.7856,26.46699,14.26851,-0.01365643,0.008847906,-0.003829327,-0.001303741,0.0006866109,0.002625474

